Name,Name w/ Set,Card Type,Evolution Stage,Previous Evolution,Ability,HP,Type,Weakness,Resistance,Retreat Cost,Moves,Card No,Card Mark,Card Rarity
Zeraora,Zeraora (Silver Tempest 56),[],Basic,,,110,Lightning,Fighting,,0,"[{'Move Cost': {'Lightning': 1}, 'Move Name': 'Battle Claw', 'Move Damage': '30', 'Move Damage Modifier': ('add', '30'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': ""If your opponent's Active Pokémon is an Evolution Pokémon, this attack does 30 more damage.""}, {'Move Cost': {'Lightning': 1, 'Colorless': 2}, 'Move Name': 'Mach Bolt', 'Move Damage': '80', 'Move Damage Modifier': None, 'Move Effect': ''}]",056/195,F,Rare
Regieleki-V,Regieleki V (Silver Tempest 57),['V'],Basic,,,200,Lightning,Fighting,,1,"[{'Move Cost': {'Lightning': 1}, 'Move Name': 'Switching Bolt', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': 'Switch this Pokémon with 1 of your Benched Pokémon.'}, {'Move Cost': {'Lightning': 1, 'Colorless': 2}, 'Move Name': 'Lightning Wall', 'Move Damage': '100', 'Move Damage Modifier': None, 'Move Effect': ""During your opponent's next turn, this Pokémon takes 100 less damage from attacks (after applying Weakness and Resistance).""}]",057/195,F,Ultra-Rare Rare
Regieleki-VMAX,Regieleki VMAX (Silver Tempest 58),['VMAX'],Pokémon VMAXEvolves from Regieleki VDynamax,Regieleki VDynamax,"{'Ability Name': 'Transistor', 'Ability Desc': ""Your Basic  Pokémon's attacks do 30 more damage to your opponent's Active Pokémon (before applying Weakness and Resistance).""}",310,Lightning,Fighting,,0,"[{'Move Cost': {'Lightning': 1, 'Colorless': 2}, 'Move Name': 'Max Thunder and Lightning', 'Move Damage': '220', 'Move Damage Modifier': None, 'Move Effect': ""During your next turn, this Pokémon can't attack.""}]",058/195,F,Rare VMAX
Radiant Alakazam,Radiant Alakazam (Silver Tempest 59),[],Basic,,"{'Ability Name': 'Painful Spoons', 'Ability Desc': ""Once during your turn, you may move up to 2 damage counters from 1 of your opponent's Pokémon to another of their Pokémon.""}",130,Psychic,Darkness,Fighting,2,"[{'Move Cost': {'Psychic': 1, 'Colorless': 1}, 'Move Name': 'Mind Ruler', 'Move Damage': '20', 'Move Damage Modifier': ('multiply', '20'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': ""This attack does 20 damage for each card in your opponent's hand.""}]",059/195,F,Rare Radiant
Drowzee,Drowzee (Silver Tempest 60),[],Basic,,,70,Psychic,Darkness,Fighting,2,"[{'Move Cost': {'Psychic': 1}, 'Move Name': 'Psypunch', 'Move Damage': '10', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Psychic': 1, 'Colorless': 1}, 'Move Name': 'Hypnotic Ray', 'Move Damage': '20', 'Move Damage Modifier': None, 'Move Effect': ""Your opponent's Active Pokémon is now Asleep.""}]",060/195,F,Common
Hypno,Hypno (Silver Tempest 61),[],Stage 1,Drowzee,,110,Psychic,Darkness,Fighting,2,"[{'Move Cost': {'Psychic': 1}, 'Move Name': 'Psy Call', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': 'Search your deck for up to 2 Stage 1 Pokémon and put them onto your Bench. Then, shuffle your deck.'}, {'Move Cost': {'Psychic': 2, 'Colorless': 1}, 'Move Name': 'Zen Headbutt', 'Move Damage': '90', 'Move Damage Modifier': None, 'Move Effect': ''}]",061/195,F,Uncommon
Jynx,Jynx (Silver Tempest 62),[],Basic,,"{'Ability Name': 'Selfish Lips', 'Ability Desc': ""If this Pokémon is Knocked Out by damage from an attack from your opponent's Pokémon V, your opponent can't take any Prize cards for it.""}",100,Psychic,Darkness,Fighting,2,"[{'Move Cost': {'Colorless': 2}, 'Move Name': 'Psychic Assault', 'Move Damage': '10', 'Move Damage Modifier': ('add', '10'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': ""This attack does 10 more damage for each damage counter on your opponent's Active Pokémon.""}]",062/195,F,Uncommon
Misdreavus,Misdreavus (Silver Tempest 63),[],Basic,,,60,Psychic,Darkness,Fighting,1,"[{'Move Cost': {'Psychic': 1}, 'Move Name': 'Confuse Ray', 'Move Damage': '10', 'Move Damage Modifier': None, 'Move Effect': ""Flip a coin. If heads, your opponent's Active Pokémon is now Confused.""}]",063/195,F,Common
Mismagius,Mismagius (Silver Tempest 64),[],Stage 1,Misdreavus,"{'Ability Name': 'Spiteful Magic', 'Ability Desc': ""If this Pokémon has full HP and is Knocked Out by damage from an attack from your opponent's Pokémon, put 8 damage counters on the Attacking Pokémon.""}",90,Psychic,Darkness,Fighting,1,"[{'Move Cost': {'Psychic': 1}, 'Move Name': 'Eerie Voice', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': ""Put 2 damage counters on each of your opponent's Pokémon.""}]",064/195,F,Rare
Unown-V,Unown V (Silver Tempest 65),['V'],Basic,,,180,Psychic,Darkness,Fighting,1,"[{'Move Cost': {'Psychic': 1}, 'Move Name': 'Shady Stamp', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': ""Your opponent's Active Pokémon is now Confused.""}, {'Move Cost': {'Colorless': 3}, 'Move Name': 'Victory Symbol', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': 'If you use this attack when you have only 1 Prize card remaining, you win this game.'}]",065/195,F,Ultra-Rare Rare
Unown-VSTAR,Unown VSTAR (Silver Tempest 66),['VSTAR'],Pokémon VSTAREvolves from Unown V,Unown V,,250,Psychic,Darkness,Fighting,1,"[{'Move Cost': {'Psychic': 1}, 'Move Name': 'Tri Power', 'Move Damage': '70', 'Move Damage Modifier': ('multiply', '70'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'Flip 3 coins. This attack does 70 damage for each heads.'}, {'Move Cost': {'Colorless': 3}, 'Move Name': 'Star Cipher', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': 'Until this Pokémon leaves play, it gains an Ability that has the effect ""The Weakness of each of your opponent\'s Pokémon\'s in play is now . (The amount of Weakness doesn\'t change.)"" (You can\'t use more than 1 VSTAR Power in a game.)'}]",066/195,F,Rare VSTAR
Ralts,Ralts (Silver Tempest 67),[],Basic,,,60,Psychic,Metal,,1,"[{'Move Cost': {'Psychic': 1}, 'Move Name': 'Memory Skip', 'Move Damage': '10', 'Move Damage Modifier': None, 'Move Effect': ""Choose 1 of your opponent's Active Pokémon's attacks. During your opponent's next turn, that Pokémon can't use that attack.""}]",067/195,F,Common
Kirlia,Kirlia (Silver Tempest 68),[],Stage 1,Ralts,"{'Ability Name': 'Refinement', 'Ability Desc': 'You must discard a card from your hand in order to use this Ability. Once during your turn, you may draw 2 cards.'}",80,Psychic,Metal,,2,"[{'Move Cost': {'Psychic': 1, 'Colorless': 1}, 'Move Name': 'Slap', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': ''}]",068/195,F,Uncommon
Gardevoir,Gardevoir (Silver Tempest 69),[],Stage 2,Kirlia,"{'Ability Name': 'Refinement', 'Ability Desc': 'You must discard a card from your hand in order to use this Ability. Once during your turn, you may draw 2 cards.'}",150,Psychic,Metal,,2,"[{'Move Cost': {'Psychic': 1, 'Colorless': 1}, 'Move Name': 'Magical Shot', 'Move Damage': '120', 'Move Damage Modifier': None, 'Move Effect': ''}]",069/195,F,Rare
Mawile-V,Mawile V (Silver Tempest 70),['V'],Basic,,,200,Psychic,Metal,,1,"[{'Move Cost': {'Psychic': 1}, 'Move Name': 'Pouty Slap', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': ""Flip a coin. If heads, discard an Energy from your opponent's Active Pokémon.""}, {'Move Cost': {'Colorless': 3}, 'Move Name': 'Chomp Down', 'Move Damage': '100', 'Move Damage Modifier': None, 'Move Effect': ""Discard a random card from your opponent's hand.""}]",070/195,F,Ultra-Rare Rare
Mawile-VSTAR,Mawile VSTAR (Silver Tempest 71),['VSTAR'],Pokémon VSTAREvolves from Mawile V,Mawile V,"{'Ability Name': 'Star Rondo', 'Ability Desc': ""During your turn, if this Pokémon is on your Bench, you may switch it with your Active Pokémon. If you do, switch 1 of your opponent's Benched Pokémon with their Active Pokémon. (You can't use more than 1 VSTAR Power in a game.)""}",260,Psychic,Metal,,1,"[{'Move Cost': {'Colorless': 2}, 'Move Name': 'Sudden Eater', 'Move Damage': '90', 'Move Damage Modifier': ('add', '90'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'If this Pokémon moved from your Bench to the Active Spot this turn, this attack does 90 more damage.'}]",071/195,F,Rare VSTAR
Meditite,Meditite (Silver Tempest 72),[],Basic,,"{'Ability Name': 'Yoga Guard', 'Ability Desc': ""As long as this Pokémon is on your Bench, prevent all damage done to this Pokémon by attacks (both yours and your opponent's).""}",60,Psychic,Darkness,Fighting,1,"[{'Move Cost': {'Colorless': 2}, 'Move Name': 'Psyshot', 'Move Damage': '20', 'Move Damage Modifier': None, 'Move Effect': ''}]",072/195,F,Common
Medicham,Medicham (Silver Tempest 73),[],Stage 1,Meditite,"{'Ability Name': 'Chakra Awakening', 'Ability Desc': ""If you have exactly 4 cards in your hand, this Pokémon's attacks cost  less.""}",120,Psychic,Darkness,Fighting,2,"[{'Move Cost': {'Colorless': 3}, 'Move Name': 'Vigorous Kick', 'Move Damage': '80', 'Move Damage Modifier': ('add', '80'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'If your opponent has any Pokémon VMAX in play, this attack does 90 more damage.'}]",073/195,F,Rare Holo
Chimecho,Chimecho (Silver Tempest 74),[],Basic,,,70,Psychic,Darkness,Fighting,1,"[{'Move Cost': {'Psychic': 1}, 'Move Name': 'Dreaming Tone', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': ""During your opponent's next turn, if an Energy card is attached to the Defending Pokémon from your opponent's hand, that Pokémon will be Asleep.""}, {'Move Cost': {'Psychic': 1, 'Colorless': 1}, 'Move Name': 'Hang Down', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': ''}]",074/195,F,Common
Sigilyph,Sigilyph (Silver Tempest 75),[],Basic,,,100,Psychic,Lightning,Fighting,1,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Warning', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': ""Search your deck for a Basic Pokémon and put it onto your Bench. Then, shuffle your deck. If your opponent's Active Pokémon is a Pokémon V, you may put up to 5 Basic Pokémon onto your Bench in this way instead.""}, {'Move Cost': {'Psychic': 1, 'Colorless': 2}, 'Move Name': 'Cutting Wind', 'Move Damage': '70', 'Move Damage Modifier': None, 'Move Effect': ''}]",075/195,F,Uncommon
Solosis,Solosis (Silver Tempest 76),[],Basic,,,40,Psychic,Darkness,Fighting,1,"[{'Move Cost': {'Colorless': 2}, 'Move Name': 'Ram', 'Move Damage': '20', 'Move Damage Modifier': None, 'Move Effect': ''}]",076/195,F,Common
Duosion,Duosion (Silver Tempest 77),[],Stage 1,Solosis,,70,Psychic,Darkness,Fighting,2,"[{'Move Cost': {'Colorless': 2}, 'Move Name': 'Cell Spear', 'Move Damage': '20', 'Move Damage Modifier': None, 'Move Effect': ""Put 2 damage counters on 1 of your opponent's Benched Pokémon.""}]",077/195,F,Uncommon
Reuniclus,Reuniclus (Silver Tempest 78),[],Stage 2,Duosion,"{'Ability Name': 'Persistent Cells', 'Ability Desc': ""If this Pokémon is Knocked Out by damage from an attack from your opponent's Pokémon, put it into your hand instead of the discard pile. (Discard all attached cards.)""}",120,Psychic,Darkness,Fighting,2,"[{'Move Cost': {'Colorless': 2}, 'Move Name': 'Cell Fork', 'Move Damage': '60', 'Move Damage Modifier': None, 'Move Effect': ""Choose 2 of your opponent's Benched Pokémon and put 3 damage counters on each of them.""}]",078/195,F,Rare Holo
Elgyem,Elgyem (Silver Tempest 79),[],Basic,,,60,Psychic,Darkness,Fighting,1,"[{'Move Cost': {'Psychic': 1}, 'Move Name': 'Headbutt', 'Move Damage': '20', 'Move Damage Modifier': None, 'Move Effect': ''}]",079/195,F,Common
Beheeyem,Beheeyem (Silver Tempest 80),[],Stage 1,Elgyem,,90,Psychic,Darkness,Fighting,1,"[{'Move Cost': {'Psychic': 1}, 'Move Name': 'Psychic Sphere', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Colorless': 2}, 'Move Name': 'Psychic Arrow', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': ""This attack does 60 damage to 1 of your opponent's Pokémon. Also apply Weakness and Resistance for Benched Pokémon.""}]",080/195,F,Uncommon
Espurr,Espurr (Silver Tempest 81),[],Basic,,,60,Psychic,Darkness,Fighting,1,"[{'Move Cost': {'Psychic': 1}, 'Move Name': 'Mumble', 'Move Damage': '10', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Colorless': 2}, 'Move Name': 'Gentle Slap', 'Move Damage': '20', 'Move Damage Modifier': None, 'Move Effect': ''}]",081/195,F,Common
Meowstic,Meowstic (Silver Tempest 82),[],Stage 1,Espurr,"{'Ability Name': 'Inviting Ears', 'Ability Desc': 'When you play this Pokémon from your hand to evolve 1 of your Pokémon during your turn, you may search your deck for up to 2 Supporter cards, reveal them, and put them into your hand. Then, shuffle your deck.'}",90,Psychic,Darkness,Fighting,1,"[{'Move Cost': {'Psychic': 1, 'Colorless': 2}, 'Move Name': 'Super Psy Bolt', 'Move Damage': '80', 'Move Damage Modifier': None, 'Move Effect': ''}]",082/195,F,Uncommon
Swirlix,Swirlix (Silver Tempest 83),[],Basic,,,60,Psychic,Metal,,1,"[{'Move Cost': {'Psychic': 1}, 'Move Name': 'Flop', 'Move Damage': '10', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Colorless': 2}, 'Move Name': 'Tackle', 'Move Damage': '20', 'Move Damage Modifier': None, 'Move Effect': ''}]",083/195,F,Common
Slurpuff,Slurpuff (Silver Tempest 84),[],Stage 1,Swirlix,,120,Psychic,Metal,,2,"[{'Move Cost': {'Colorless': 2}, 'Move Name': 'Draining Kiss', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': 'Heal 30 damage from this Pokémon.'}, {'Move Cost': {'Psychic': 1, 'Colorless': 2}, 'Move Name': 'Magical Shot', 'Move Damage': '100', 'Move Damage Modifier': None, 'Move Effect': ''}]",084/195,F,Uncommon
Dedenne,Dedenne (Silver Tempest 85),[],Basic,,,60,Psychic,Metal,,1,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Tail Smack', 'Move Damage': '10', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Lightning': 1}, 'Move Name': 'Dede-Short', 'Move Damage': '60', 'Move Damage Modifier': None, 'Move Effect': ""You can use this attack only if 1 of your Togedemaru used Toge Dash during your last turn. Your opponent's Active Pokémon is now Paralyzed.""}]",085/195,F,Uncommon
Indeedee,Indeedee (Silver Tempest 86),[],Basic,,,90,Psychic,Darkness,Fighting,1,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Smart Service', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': 'If you go first, you can use this attack during your first turn. Search your deck for a card and put it into your hand. Then, shuffle your deck.'}, {'Move Cost': {'Psychic': 1, 'Colorless': 1}, 'Move Name': 'Smack', 'Move Damage': '40', 'Move Damage Modifier': None, 'Move Effect': ''}]",086/195,F,Common
Dreepy,Dreepy (Silver Tempest 87),[],Basic,,,60,Psychic,Darkness,Fighting,1,"[{'Move Cost': {'Psychic': 1}, 'Move Name': 'Reckless Charge', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': 'This Pokémon also does 10 damage to itself.'}]",087/195,F,Common
Drakloak,Drakloak (Silver Tempest 88),[],Stage 1,Dreepy,,90,Psychic,Darkness,Fighting,1,"[{'Move Cost': {'Psychic': 1}, 'Move Name': 'Spooky Shot', 'Move Damage': '40', 'Move Damage Modifier': None, 'Move Effect': ''}]",088/195,F,Uncommon
Dragapult,Dragapult (Silver Tempest 89),[],Stage 2,Drakloak,,150,Psychic,Darkness,Fighting,1,"[{'Move Cost': {'Psychic': 1}, 'Move Name': 'Dragon Launcher', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': ""Discard a number of your Benched Dreepy up to the number of your opponent's Pokémon in play. Then, for each Dreepy you discarded in this way, choose 1 of your opponent's Pokémon and do 100 damage to it. You can't choose the same Pokémon more than once. This damage isn't affected by Weakness or Resistance.""}, {'Move Cost': {'Psychic': 1, 'Colorless': 1}, 'Move Name': 'Spooky Shot', 'Move Damage': '120', 'Move Damage Modifier': None, 'Move Effect': ''}]",089/195,F,Rare Holo
Hisuian Arcanine-V,Hisuian Arcanine V (Silver Tempest 90),['V'],Basic,,"{'Ability Name': 'Irresistible Force', 'Ability Desc': 'As often as you like during your turn, you may move a  Energy from 1 of your other Pokémon to this Pokémon.'}",230,Fighting,Grass,,3,"[{'Move Cost': {'Colorless': 4}, 'Move Name': 'Rock Bullet', 'Move Damage': '90', 'Move Damage Modifier': ('add', '90'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'This attack does 30 more damage for each  Energy attached to this Pokémon.'}]",090/195,F,Ultra-Rare Rare
Phanpy,Phanpy (Silver Tempest 91),[],Basic,,,80,Fighting,Grass,,2,"[{'Move Cost': {'Fighting': 1}, 'Move Name': 'Knock Away', 'Move Damage': '10', 'Move Damage Modifier': ('add', '10'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'Flip a coin. If heads, this attack does 20 more damage.'}]",091/195,F,Common
Donphan,Donphan (Silver Tempest 92),[],Stage 1,Phanpy,,150,Fighting,Grass,,3,"[{'Move Cost': {'Fighting': 1}, 'Move Name': 'Overspin', 'Move Damage': '110', 'Move Damage Modifier': None, 'Move Effect': 'If this Pokémon evolved during this turn, this attack does nothing.'}, {'Move Cost': {'Fighting': 3, 'Colorless': 1}, 'Move Name': 'Giant Fangs', 'Move Damage': '170', 'Move Damage Modifier': None, 'Move Effect': ''}]",092/195,F,Uncommon
Baltoy,Baltoy (Silver Tempest 93),[],Basic,,,50,Fighting,Grass,,1,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Find a Friend', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': 'Search your deck for a Pokémon, reveal it, and put it into your hand. Then, shuffle your deck.'}, {'Move Cost': {'Fighting': 1}, 'Move Name': 'Slap', 'Move Damage': '10', 'Move Damage Modifier': None, 'Move Effect': ''}]",093/195,F,Common
Claydol,Claydol (Silver Tempest 94),[],Stage 1,Baltoy,"{'Ability Name': 'Mystery Charge', 'Ability Desc': 'You can use this Ability only if you have no Supporter cards in your discard pile. Once during your turn, you may attach a  Energy card from your discard pile to 1 of your Pokémon.'}",110,Fighting,Grass,,2,"[{'Move Cost': {'Fighting': 1, 'Colorless': 2}, 'Move Name': 'Spinning Attack', 'Move Damage': '70', 'Move Damage Modifier': None, 'Move Effect': ''}]",094/195,F,Uncommon
Anorith,Anorith (Silver Tempest 95),[],Stage 1,Unidentified Fossil,,90,Fighting,Grass,,1,"[{'Move Cost': {'Colorless': 2}, 'Move Name': 'Fossil Drop', 'Move Damage': '30', 'Move Damage Modifier': ('add', '30'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'You may discard an Unidentified Fossil card from your hand. If you do, this attack does 120 more damage.'}]",095/195,F,Uncommon
Armaldo,Armaldo (Silver Tempest 96),[],Stage 2,Anorith,,150,Fighting,Grass,,2,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Reaping Claw', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': ""If your opponent's Active Pokémon has 100 HP or less remaining, it is Knocked Out.""}, {'Move Cost': {'Fighting': 2, 'Colorless': 1}, 'Move Name': 'Boulder Crush', 'Move Damage': '160', 'Move Damage Modifier': None, 'Move Effect': ''}]",096/195,F,Rare
Terrakion,Terrakion (Silver Tempest 97),[],Basic,,,130,Fighting,Grass,,3,"[{'Move Cost': {'Fighting': 2, 'Colorless': 1}, 'Move Name': 'Cavern Tackle', 'Move Damage': '120', 'Move Damage Modifier': None, 'Move Effect': ""During your opponent's next turn, prevent all damage from attacks done to this Pokémon. If 1 of your Pokémon used Cavern Tackle during your last turn, this attack can't be used.""}]",097/195,F,Rare Holo
Hawlucha,Hawlucha (Silver Tempest 98),[],Basic,,,80,Fighting,Lightning,Fighting,1,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Allure', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': 'Draw 2 cards.'}, {'Move Cost': {'Fighting': 1, 'Colorless': 1}, 'Move Name': 'Acrobatics', 'Move Damage': '30', 'Move Damage Modifier': ('add', '30'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'Flip 2 coins. This attack does 20 more damage for each heads.'}]",098/195,F,Common
Sandygast,Sandygast (Silver Tempest 99),[],Basic,,,80,Fighting,Grass,,3,"[{'Move Cost': {'Fighting': 1}, 'Move Name': 'Corner', 'Move Damage': '10', 'Move Damage Modifier': None, 'Move Effect': ""During your opponent's next turn, the Defending Pokémon can't retreat.""}]",099/195,F,Common
Palossand,Palossand (Silver Tempest 100),[],Stage 1,Sandygast,,140,Fighting,Grass,,3,"[{'Move Cost': {'Fighting': 1}, 'Move Name': 'Sandpot Trap', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': ""This attack does 30 damage to each of your opponent's Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.)""}, {'Move Cost': {'Fighting': 2, 'Colorless': 1}, 'Move Name': 'Land Crush', 'Move Damage': '120', 'Move Damage Modifier': None, 'Move Effect': ''}]",100/195,F,Uncommon
Stonjourner,Stonjourner (Silver Tempest 101),[],Basic,,,130,Fighting,Grass,,3,"[{'Move Cost': {'Fighting': 1}, 'Move Name': 'Rock Throw', 'Move Damage': '20', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Fighting': 1, 'Colorless': 2}, 'Move Name': 'Mystery Press', 'Move Damage': '60', 'Move Damage Modifier': ('add', '60'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'If you have no Supporter cards in your discard pile, this attack does 130 more damage.'}]",101/195,F,Uncommon
Ursaluna-V,Ursaluna V (Silver Tempest 102),['V'],Basic,,"{'Ability Name': 'Hard Coat', 'Ability Desc': 'This Pokémon takes 30 less damage from attacks (after applying Weakness and Resistance).'}",230,Fighting,Grass,,4,"[{'Move Cost': {'Fighting': 3}, 'Move Name': 'Peat Shoulder', 'Move Damage': '220', 'Move Damage Modifier': ('sub', '220'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'This attack does 10 less damage for each damage counter on this Pokémon.'}]",102/195,F,Ultra-Rare Rare
Zubat,Zubat (Silver Tempest 103),[],Basic,,,40,Darkness,Fighting,,0,"[{'Move Cost': {'Darkness': 1}, 'Move Name': 'Bite', 'Move Damage': '10', 'Move Damage Modifier': None, 'Move Effect': ''}]",103/195,F,Common
Golbat,Golbat (Silver Tempest 104),[],Stage 1,Zubat,,70,Darkness,Fighting,,0,"[{'Move Cost': {'Darkness': 1}, 'Move Name': 'Bite', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': ''}]",104/195,F,Uncommon
Crobat,Crobat (Silver Tempest 105),[],Stage 2,Golbat,,130,Darkness,Fighting,,0,"[{'Move Cost': {'Darkness': 1}, 'Move Name': 'Venomous Fang', 'Move Damage': '50', 'Move Damage Modifier': None, 'Move Effect': ""Your opponent's Active Pokémon is now Poisoned.""}, {'Move Cost': {'Colorless': 3}, 'Move Name': 'Critical Bite', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': ""This attack does 30 damage to 1 of your opponent's Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.) If 1 of your opponent's Pokémon is Knocked Out by damage from this attack, take 2 more Prize cards.""}]",105/195,F,Rare Holo
Murkrow,Murkrow (Silver Tempest 106),[],Basic,,,60,Darkness,Lightning,Fighting,1,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Flock', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': 'Search your deck for up to 2 Murkrow and put them onto your Bench. Then, shuffle your deck.'}, {'Move Cost': {'Darkness': 1}, 'Move Name': 'Peck', 'Move Damage': '10', 'Move Damage Modifier': None, 'Move Effect': ''}]",106/195,F,Common
Honchkrow,Honchkrow (Silver Tempest 107),[],Stage 1,Murkrow,,120,Darkness,Lightning,Fighting,2,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Triple Draw', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': 'Draw 3 cards.'}, {'Move Cost': {'Darkness': 1, 'Colorless': 2}, 'Move Name': 'Callous Wings', 'Move Damage': '120', 'Move Damage Modifier': None, 'Move Effect': 'You may switch this Pokémon with 1 of your Benched Murkrow.'}]",107/195,F,Uncommon
Skuntank-V,Skuntank V (Silver Tempest 108),['V'],Basic,,,210,Darkness,Fighting,,2,"[{'Move Cost': {'Colorless': 2}, 'Move Name': 'Pursuit Blast', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': ""This attack does 30 damage to 1 of your opponent's Benched Pokémon. If that Pokémon retreated from the Active Spot during your opponent's last turn, this attack does 120 damage instead. (Don't apply Weakness and Resistance for Benched Pokémon.)""}, {'Move Cost': {'Darkness': 1, 'Colorless': 2}, 'Move Name': 'Shrieking Poison', 'Move Damage': '90', 'Move Damage Modifier': None, 'Move Effect': ""Your opponent's Active Pokémon is now Confused and Poisoned.""}]",108/195,F,Ultra-Rare Rare
Croagunk,Croagunk (Silver Tempest 109),[],Basic,,,80,Darkness,Fighting,,2,"[{'Move Cost': {'Darkness': 1, 'Colorless': 1}, 'Move Name': 'Corkscrew Punch', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': ''}]",109/195,F,Common
Toxicroak,Toxicroak (Silver Tempest 110),[],Stage 1,Croagunk,,120,Darkness,Fighting,,2,"[{'Move Cost': {'Darkness': 1}, 'Move Name': 'Pierce', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Darkness': 1, 'Colorless': 1}, 'Move Name': 'Diving Uppercut', 'Move Damage': '120', 'Move Damage Modifier': None, 'Move Effect': ""During your opponent's next turn, this Pokémon takes 50 more damage from attacks (after applying Weakness and Resistance).""}]",110/195,F,Uncommon
Sandile,Sandile (Silver Tempest 111),[],Basic,,,70,Darkness,Grass,,2,"[{'Move Cost': {'Colorless': 2}, 'Move Name': 'Bite', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': ''}]",111/195,F,Common
Krokorok,Krokorok (Silver Tempest 112),[],Stage 1,Sandile,,100,Darkness,Grass,,3,"[{'Move Cost': {'Darkness': 1, 'Colorless': 2}, 'Move Name': 'Crunch', 'Move Damage': '60', 'Move Damage Modifier': None, 'Move Effect': ""Flip a coin. If heads, discard an Energy from your opponent's Active Pokémon.""}]",112/195,F,Uncommon
