Name,Name w/ Set,Card Type,Evolution Stage,Previous Evolution,Ability,HP,Type,Weakness,Resistance,Retreat Cost,Moves,Card No,Card Mark,Card Rarity
Tynamo,Tynamo (Lost Origin 59),[],Basic,,,30,Lightning,Fighting,,1,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Call Sign', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': 'Search your deck for a  Pokémon, reveal it, and put it into your hand. Then, shuffle your deck.'}, {'Move Cost': {'Lightning': 1}, 'Move Name': 'Tiny Charge', 'Move Damage': '10', 'Move Damage Modifier': None, 'Move Effect': ''}]",059/196,F,Common
Eelektrik,Eelektrik (Lost Origin 60),[],Stage 1,Tynamo,"{'Ability Name': 'Ad Hoc Shock', 'Ability Desc': ""When you play this Pokémon from your hand to evolve 1 of your Pokémon during your turn, you may flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.""}",80,Lightning,Fighting,,2,"[{'Move Cost': {'Lightning': 1}, 'Move Name': 'Static Shock', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': ''}]",060/196,F,Uncommon
Eelektross,Eelektross (Lost Origin 61),[],Stage 2,Eelektrik,,160,Lightning,Fighting,,3,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Coil', 'Move Damage': '10', 'Move Damage Modifier': None, 'Move Effect': ""During your next turn, this Pokémon's attacks do 120 more damage to your opponent's Active Pokémon (before applying Weakness and Resistance).""}, {'Move Cost': {'Lightning': 1, 'Colorless': 1}, 'Move Name': 'Extreme Current', 'Move Damage': '160', 'Move Damage Modifier': None, 'Move Effect': 'Discard 2 Energy from this Pokémon.'}]",061/196,F,Rare
Clefairy,Clefairy (Lost Origin 62),[],Basic,,"{'Ability Name': 'MoonWatching Party', 'Ability Desc': 'Once during your turn, if this Pokémon is in the Active Spot, for each of your Benched Clefairy, you may search your deck for a  Energy card and attach it to that Clefairy. Then, shuffle your deck.'}",60,Psychic,Metal,,2,"[{'Move Cost': {'Colorless': 3}, 'Move Name': 'Wonder Storm', 'Move Damage': '20', 'Move Damage Modifier': ('multiply', '20'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'This attack does 20 damage for each  Energy attached to all of your Pokémon.'}]",062/196,F,Common
Clefable,Clefable (Lost Origin 63),[],Stage 1,Clefairy,"{'Ability Name': 'Spirit Charm', 'Ability Desc': ""All of your Pokémon take 30 less damage from attacks from your opponent's  Pokémon (after applying Weakness and Resistance). You can't apply more than 1 Spirit Charm Ability at a time.""}",100,Psychic,Metal,,2,"[{'Move Cost': {'Psychic': 1, 'Colorless': 2}, 'Move Name': 'Moon Impact', 'Move Damage': '90', 'Move Damage Modifier': None, 'Move Effect': ''}]",063/196,F,Rare
Gastly,Gastly (Lost Origin 64),[],Basic,,,40,Psychic,Darkness,Fighting,0,"[{'Move Cost': {'Psychic': 1}, 'Move Name': 'Furtive Drop', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': ""Put 1 damage counter on your opponent's Active Pokémon.""}]",064/196,F,Common
Haunter,Haunter (Lost Origin 65),[],Stage 1,Gastly,,70,Psychic,Darkness,Fighting,1,"[{'Move Cost': {'Psychic': 1}, 'Move Name': 'Cursed Drop', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': ""Put 3 damage counters on your opponent's Pokémon in any way you like.""}]",065/196,F,Uncommon
Gengar,Gengar (Lost Origin 66),[],Stage 2,Haunter,"{'Ability Name': 'Netherworld Gate', 'Ability Desc': 'Once during your turn, if this Pokémon is in your discard pile, you may put it onto your Bench. If you do, put 3 damage counters on this Pokémon.'}",120,Psychic,Darkness,Fighting,2,"[{'Move Cost': {'Psychic': 1}, 'Move Name': 'Screaming Circle', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': ""Put 2 damage counters on your opponent's Active Pokémon for each of your opponent's Benched Pokémon.""}]",066/196,F,Rare Holo
Mr. Mime,Mr. Mime (Lost Origin 67),[],Basic,,,90,Psychic,Darkness,Fighting,2,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Pound', 'Move Damage': '20', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Psychic': 1, 'Colorless': 2}, 'Move Name': 'Tricky Slap create category\n', 'Move Damage': '90', 'Move Damage Modifier': None, 'Move Effect': ""You and your opponent play Rock-Paper-Scissors until someone wins. If you win, during your opponent's next turn, prevent all damage from and effects of attacks done to this Pokémon.""}]",067/196,F,Rare
Jynx,Jynx (Lost Origin 68),[],Basic,,,100,Psychic,Darkness,Fighting,1,"[{'Move Cost': {'Colorless': 2}, 'Move Name': 'Alluring Dance', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': ""Switch 1 of your opponent's Benched Pokémon with their Active Pokémon. The new Active Pokémon is now Confused.""}, {'Move Cost': {'Psychic': 1, 'Colorless': 2}, 'Move Name': 'Super Psy Bolt', 'Move Damage': '80', 'Move Damage Modifier': None, 'Move Effect': ''}]",068/196,F,Common
Radiant Gardevoir,Radiant Gardevoir (Lost Origin 69),[],Basic,,"{'Ability Name': 'Loving Veilヴ', 'Ability Desc': ""All of your Pokémon take 20 less damage from attacks from your opponent's Pokémon V (after applying Weakness and Resistance).""}",130,Psychic,Metal,,2,"[{'Move Cost': {'Psychic': 1, 'Colorless': 2}, 'Move Name': 'Psychic', 'Move Damage': '70', 'Move Damage Modifier': ('add', '70'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': ""This attack does 20 more damage for each Energy attached to your opponent's Active Pokémon.""}]",069/196,F,Rare Radiant
Sableye,Sableye (Lost Origin 70),[],Basic,,,80,Psychic,Darkness,Fighting,1,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Scratch', 'Move Damage': '20', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Psychic': 1}, 'Move Name': 'Lost Mine', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': ""You can use this attack only if you have 10 or more cards in the Lost Zone. Put 12 damage counters on your opponent's Pokémon in any way you like.""}]",070/196,F,Rare Holo
Mawile,Mawile (Lost Origin 71),[],Basic,,,90,Psychic,Metal,,1,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Tempting Trap create category\n', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': ""During your opponent's next turn, the Defending Pokémon can't retreat. During your next turn, the Defending Pokémon takes 90 more damage from attacks (after applying Weakness and Resistance).""}, {'Move Cost': {'Psychic': 1, 'Colorless': 2}, 'Move Name': 'Bite', 'Move Damage': '90', 'Move Damage Modifier': None, 'Move Effect': ''}]",071/196,F,Common
Shuppet,Shuppet (Lost Origin 72),[],Basic,,,60,Psychic,Darkness,Fighting,1,"[{'Move Cost': {'Psychic': 2}, 'Move Name': 'Tongue Slap', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': ''}]",072/196,F,Common
Banette,Banette (Lost Origin 73),[],Stage 1,Shuppet,"{'Ability Name': 'Puppet Offering', 'Ability Desc': 'Once during your turn, you may put a Supporter card from your discard pile into your hand. If you do, put this Pokémon in the Lost Zone. (Discard all attached cards.)'}",100,Psychic,Darkness,Fighting,1,"[{'Move Cost': {'Psychic': 2}, 'Move Name': 'Spooky Shot', 'Move Damage': '50', 'Move Damage Modifier': None, 'Move Effect': ''}]",073/196,F,Rare
Cresselia,Cresselia (Lost Origin 74),[],Basic,,,120,Psychic,Darkness,Fighting,1,"[{'Move Cost': {'Psychic': 1}, 'Move Name': 'Moonglow Reverse', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': ""Move 2 damage counters from each of your Pokémon to 1 of your opponent's Pokémon.""}, {'Move Cost': {'Psychic': 2, 'Colorless': 1}, 'Move Name': 'Lunar Blast', 'Move Damage': '110', 'Move Damage Modifier': None, 'Move Effect': ''}]",074/196,F,Rare Holo
Hisuian Zorua,Hisuian Zorua (Lost Origin 75),[],Basic,,,60,Psychic,Darkness,Fighting,1,"[{'Move Cost': {}, 'Move Name': 'Collect', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': 'Draw a card.'}, {'Move Cost': {'Psychic': 1}, 'Move Name': 'Mumble', 'Move Damage': '10', 'Move Damage Modifier': None, 'Move Effect': ''}]",075/196,F,Common
Hisuian Zoroark,Hisuian Zoroark (Lost Origin 76),[],Stage 1,Hisuian Zorua,,120,Psychic,Darkness,Fighting,2,"[{'Move Cost': {}, 'Move Name': 'Doom Curse', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': ""At the end of your opponent's next turn, the Defending Pokémon will be Knocked Out.""}, {'Move Cost': {'Psychic': 1}, 'Move Name': 'Call Back', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': 'Put a card from your discard pile into your hand.'}]",076/196,F,Rare Holo
Inkay,Inkay (Lost Origin 77),[],Basic,,,60,Psychic,Darkness,Fighting,1,"[{'Move Cost': {'Psychic': 1}, 'Move Name': 'Fickle Attack', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': 'Flip a coin. If tails, this attack does nothing.'}]",077/196,F,Common
Malamar,Malamar (Lost Origin 78),[],Stage 1,Inkay,,110,Psychic,Darkness,Fighting,2,"[{'Move Cost': {'Psychic': 1}, 'Move Name': 'Synchro Kinesis create category\n', 'Move Damage': '30', 'Move Damage Modifier': ('add', '30'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': ""Each player reveals their hand. If a card in your opponent's hand has the same name as a card in your hand, this attack does 90 more damage.""}, {'Move Cost': {'Psychic': 1, 'Colorless': 2}, 'Move Name': 'Psychic Sphere', 'Move Damage': '80', 'Move Damage Modifier': None, 'Move Effect': ''}]",078/196,F,Rare
Comfey,Comfey (Lost Origin 79),[],Basic,,"{'Ability Name': 'Flower Selecting', 'Ability Desc': 'Once during your turn, if this Pokémon is in the Active Spot, you may look at the top 2 cards of your deck and put 1 of them into your hand. Put the other card in the Lost Zone.'}",70,Psychic,Metal,,1,"[{'Move Cost': {'Psychic': 1, 'Colorless': 1}, 'Move Name': 'Spinning Attack', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': ''}]",079/196,F,Rare
Mimikyu,Mimikyu (Lost Origin 80),[],Basic,,,70,Psychic,Darkness,Fighting,1,"[{'Move Cost': {'Psychic': 1}, 'Move Name': 'Perplex', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': ""Your opponent's Active Pokémon is now Confused.""}, {'Move Cost': {'Psychic': 1, 'Colorless': 1}, 'Move Name': 'Worst Gift create category\n', 'Move Damage': '10', 'Move Damage Modifier': ('multiply', '10'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': ""This attack does 10 damage for each damage counter on all of your opponent's Pokémon.""}]",080/196,F,Rare
Spectrier,Spectrier (Lost Origin 81),[],Basic,,,120,Psychic,Darkness,Fighting,1,"[{'Move Cost': {'Psychic': 1}, 'Move Name': 'Night Footsteps create category\n', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': ""Choose 2 of your opponent's Pokémon and put 2 damage counters on each of them.""}, {'Move Cost': {'Psychic': 2, 'Colorless': 1}, 'Move Name': 'Phantom Strike create category\n', 'Move Damage': '120', 'Move Damage Modifier': None, 'Move Effect': ""During your next turn, this Pokémon can't use Phantom Strike.""}]",081/196,F,Rare Holo
Enamorus-V,Enamorus V (Lost Origin 82),['V'],Basic,,"{'Ability Name': 'Guardian of Love', 'Ability Desc': ""Prevent all effects of your opponent's Pokémon's Abilities done to each of your Pokémon that has any  Energy attached, except any Enamorus V.""}",210,Psychic,Metal,,2,"[{'Move Cost': {'Psychic': 1, 'Colorless': 2}, 'Move Name': 'Blossom Tail', 'Move Damage': '100', 'Move Damage Modifier': None, 'Move Effect': 'Attach up to 2 basic Energy cards from your discard pile to your Benched Pokémon in any way you like.'}]",082/196,F,Ultra-Rare Rare
Hisuian Growlithe,Hisuian Growlithe (Lost Origin 83),[],Basic,,,70,Fighting,Grass,,2,"[{'Move Cost': {}, 'Move Name': 'Singe', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': ""Your opponent's Active Pokémon is now Burned.""}]",083/196,F,Common
Hisuian Arcanine,Hisuian Arcanine (Lost Origin 84),[],Stage 1,Hisuian Growlithe,,130,Fighting,Grass,,2,"[{'Move Cost': {}, 'Move Name': 'Very Vulnerable', 'Move Damage': '10', 'Move Damage Modifier': ('add', '10'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'If you have no cards in your hand, this attack does 150 more damage.'}, {'Move Cost': {'Fighting': 1, 'Colorless': 2}, 'Move Name': 'Sharp Fang', 'Move Damage': '100', 'Move Damage Modifier': None, 'Move Effect': ''}]",084/196,F,Rare Holo
Poliwrath,Poliwrath (Lost Origin 85),[],Stage 2,Poliwhirl,,160,Fighting,Psychic,,2,"[{'Move Cost': {'Water': 1}, 'Move Name': 'Split Spiral Punch', 'Move Damage': '60', 'Move Damage Modifier': None, 'Move Effect': ""Your opponent's Active Pokémon is now Confused.""}, {'Move Cost': {'Water': 1, 'Colorless': 2}, 'Move Name': 'Splash Loop create category\n', 'Move Damage': '160', 'Move Damage Modifier': None, 'Move Effect': 'Put 2 Energy attached to this Pokémon into your hand.'}]",085/196,F,Rare
Machop,Machop (Lost Origin 86),[],Basic,,,70,Fighting,Psychic,,2,"[{'Move Cost': {'Fighting': 1}, 'Move Name': 'Punch', 'Move Damage': '20', 'Move Damage Modifier': None, 'Move Effect': ''}]",086/196,F,Common
Machoke,Machoke (Lost Origin 87),[],Stage 1,Machop,,100,Fighting,Psychic,,2,"[{'Move Cost': {'Fighting': 1}, 'Move Name': 'Strength', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Fighting': 2}, 'Move Name': 'Seismic Toss', 'Move Damage': '50', 'Move Damage Modifier': None, 'Move Effect': ''}]",087/196,F,Uncommon
Machamp,Machamp (Lost Origin 88),[],Stage 2,Machoke,"{'Ability Name': 'Crisis Muscles', 'Ability Desc': 'If your opponent has 3 or fewer Prize cards remaining, this Pokémon gets +150 HP.'}",150,Fighting,Psychic,,2,"[{'Move Cost': {'Fighting': 2}, 'Move Name': 'StrongArm Lariat create category\n', 'Move Damage': '100', 'Move Damage Modifier': ('add', '100'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': ""You may do 100 more damage. If you do, during your next turn, this Pokémon can't attack.""}]",088/196,F,Rare Holo
Rhyhorn,Rhyhorn (Lost Origin 89),[],Basic,,,100,Fighting,Grass,,3,"[{'Move Cost': {'Fighting': 1, 'Colorless': 2}, 'Move Name': 'Take Down', 'Move Damage': '70', 'Move Damage Modifier': None, 'Move Effect': 'This Pokémon also does 20 damage to itself.'}]",089/196,F,Common
Rhydon,Rhydon (Lost Origin 90),[],Stage 1,Rhyhorn,,120,Fighting,Grass,,3,"[{'Move Cost': {'Fighting': 1}, 'Move Name': 'Horn Drill', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Fighting': 1, 'Colorless': 3}, 'Move Name': 'Take Down', 'Move Damage': '120', 'Move Damage Modifier': None, 'Move Effect': 'This Pokémon also does 30 damage to itself.'}]",090/196,F,Uncommon
Rhyperior,Rhyperior (Lost Origin 91),[],Stage 2,Rhydon,,190,Fighting,Grass,,4,"[{'Move Cost': {'Fighting': 1}, 'Move Name': 'Geo Cannon create category\n', 'Move Damage': '50', 'Move Damage Modifier': ('add', '50'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'Discard the top card of your deck. If that card is an Energy card, this attack does 100 more damage, and attach that card to this Pokémon.'}, {'Move Cost': {'Fighting': 1, 'Colorless': 3}, 'Move Name': 'Rocky Tackle', 'Move Damage': '180', 'Move Damage Modifier': None, 'Move Effect': 'This Pokémon also does 30 damage to itself.'}]",091/196,F,Rare
Aerodactyl-V,Aerodactyl V (Lost Origin 92),['V'],Basic,,,210,Fighting,Grass,,1,"[{'Move Cost': {'Fighting': 1, 'Colorless': 1}, 'Move Name': 'Bite', 'Move Damage': '40', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Fighting': 1, 'Colorless': 2}, 'Move Name': 'Rock Crush', 'Move Damage': '120', 'Move Damage Modifier': None, 'Move Effect': ""Discard an Energy from your opponent's Active Pokémon.""}]",092/196,F,Ultra-Rare Rare
Aerodactyl-VSTAR,Aerodactyl VSTAR (Lost Origin 93),['VSTAR'],Pokémon VSTAREvolves from Aerodactyl V,Aerodactyl V,,260,Fighting,Grass,,2,"[{'Move Cost': {'Fighting': 1, 'Colorless': 2}, 'Move Name': 'Lost Dive', 'Move Damage': '240', 'Move Damage Modifier': None, 'Move Effect': 'Put the top 3 cards of your deck in the Lost Zone.'}, {'Move Cost': {'Colorless': 1}, 'Move Name': 'Ancient Star', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': 'Until this Pokémon leaves play, it gains an Ability that has the effect ""Your opponent\'s Pokémon V in play, except any Aerodactyl VSTAR, have no Abilities."" (You can\'t use more than 1 VSTAR Power in a game.)'}]",093/196,F,Rare VSTAR
Sudowoodo,Sudowoodo (Lost Origin 94),[],Basic,,,110,Fighting,Grass,,2,"[{'Move Cost': {'Fighting': 1}, 'Move Name': 'Joust', 'Move Damage': '20', 'Move Damage Modifier': None, 'Move Effect': ""Before doing damage, discard all Pokémon Tools from your opponent's Active Pokémon.""}, {'Move Cost': {'Fighting': 1, 'Colorless': 1}, 'Move Name': 'Impound', 'Move Damage': '50', 'Move Damage Modifier': None, 'Move Effect': ""During your opponent's next turn, the Defending Pokémon can't retreat.""}]",094/196,F,Common
Gligar,Gligar (Lost Origin 95),[],Basic,,,60,Fighting,Grass,,1,"[{'Move Cost': {'Fighting': 1}, 'Move Name': 'Cyclone Pincers', 'Move Damage': '10', 'Move Damage Modifier': ('multiply', '10'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'Flip 4 coins. This attack does 10 damage for each heads.'}]",095/196,F,Common
Gliscor,Gliscor (Lost Origin 96),[],Stage 1,Gligar,,120,Fighting,Grass,,2,"[{'Move Cost': {'Fighting': 2}, 'Move Name': 'Hurricane Shock', 'Move Damage': '50', 'Move Damage Modifier': ('multiply', '50'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': ""Flip 4 coins. This attack does 50 damage for each heads. If at least 2 of them are heads, your opponent's Active Pokémon is now Paralyzed.""}]",096/196,F,Rare
Makuhita,Makuhita (Lost Origin 97),[],Basic,,,80,Fighting,Psychic,,3,"[{'Move Cost': {'Fighting': 1, 'Colorless': 1}, 'Move Name': 'Fake Out', 'Move Damage': '20', 'Move Damage Modifier': None, 'Move Effect': ""Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.""}]",097/196,F,Common
Hariyama,Hariyama (Lost Origin 98),[],Stage 1,Makuhita,,140,Fighting,Psychic,,3,"[{'Move Cost': {'Fighting': 1, 'Colorless': 1}, 'Move Name': 'Shove', 'Move Damage': '40', 'Move Damage Modifier': None, 'Move Effect': ""Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.""}, {'Move Cost': {'Fighting': 1, 'Colorless': 2}, 'Move Name': 'Muscular Slap', 'Move Damage': '100', 'Move Damage Modifier': None, 'Move Effect': ""This attack's damage isn't affected by Resistance.""}]",098/196,F,Uncommon
Meditite,Meditite (Lost Origin 99),[],Basic,,,70,Fighting,Psychic,,1,"[{'Move Cost': {'Fighting': 1}, 'Move Name': 'Focus Fist', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': 'Flip a coin. If tails, this attack does nothing.'}]",099/196,F,Common
Medicham,Medicham (Lost Origin 100),[],Stage 1,Meditite,,110,Fighting,Psychic,,1,"[{'Move Cost': {'Fighting': 1}, 'Move Name': 'Battle Step', 'Move Damage': '50', 'Move Damage Modifier': None, 'Move Effect': 'Search your deck for up to 2  Energy cards and attach them to your Benched Pokémon in any way you like. Then, shuffle your deck.'}]",100/196,F,Uncommon
Relicanth,Relicanth (Lost Origin 101),[],Basic,,,90,Fighting,Grass,,1,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Into the Deep', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': 'Put up to 2 basic Energy cards from your discard pile into your hand.'}, {'Move Cost': {'Colorless': 3}, 'Move Name': 'Tackle', 'Move Damage': '80', 'Move Damage Modifier': None, 'Move Effect': ''}]",101/196,F,Uncommon
Gastrodon,Gastrodon (Lost Origin 102),[],Stage 1,Shellos,,130,Fighting,Grass,,3,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Recover', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': 'Discard an Energy from this Pokémon and heal all damage from it.'}, {'Move Cost': {'Fighting': 2, 'Colorless': 1}, 'Move Name': 'Earthquake', 'Move Damage': '170', 'Move Damage Modifier': None, 'Move Effect': ""This attack also does 20 damage to each of your Benched Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.)""}]",102/196,F,Uncommon
Mienfoo,Mienfoo (Lost Origin 103),[],Basic,,,60,Fighting,Psychic,,1,"[{'Move Cost': {'Fighting': 1}, 'Move Name': 'Chop', 'Move Damage': '10', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Fighting': 1, 'Colorless': 1}, 'Move Name': 'Spiral Kick', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': ''}]",103/196,F,Common
Mienshao,Mienshao (Lost Origin 104),[],Stage 1,Mienfoo,,90,Fighting,Psychic,,1,"[{'Move Cost': {'Fighting': 1}, 'Move Name': 'Pound', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Fighting': 1, 'Colorless': 1}, 'Move Name': 'Double Smash', 'Move Damage': '70', 'Move Damage Modifier': ('multiply', '70'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'Flip 2 coins. This attack does 70 damage for each heads.'}]",104/196,F,Uncommon
Landorus,Landorus (Lost Origin 105),[],Basic,,,120,Fighting,Grass,,1,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Slap Push', 'Move Damage': '20', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Fighting': 2, 'Colorless': 1}, 'Move Name': 'Smashing Edge create category\n', 'Move Damage': '130', 'Move Damage Modifier': None, 'Move Effect': 'Discard 2 Energy from this Pokémon.'}]",105/196,F,Rare
Binacle,Binacle (Lost Origin 106),[],Basic,,,70,Fighting,Grass,,2,"[{'Move Cost': {'Fighting': 1}, 'Move Name': 'MudSlap', 'Move Damage': '10', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Colorless': 2}, 'Move Name': 'Slash', 'Move Damage': '20', 'Move Damage Modifier': None, 'Move Effect': ''}]",106/196,F,Common
Barbaracle,Barbaracle (Lost Origin 107),[],Stage 1,Binacle,"{'Ability Name': 'Lost Block', 'Ability Desc': 'Your opponent puts any Prize cards they would take in the Lost Zone instead of into their hand.'}",130,Fighting,Grass,,3,"[{'Move Cost': {'Fighting': 1, 'Colorless': 2}, 'Move Name': 'Dynamic Chop', 'Move Damage': '100', 'Move Damage Modifier': None, 'Move Effect': ''}]",107/196,F,Rare Holo
Carbink,Carbink (Lost Origin 108),[],Basic,,,90,Fighting,Grass,,1,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Lucky Find', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': 'Search your deck for up to 2 Item cards, reveal them, and put them into your hand. Then, shuffle your deck.'}, {'Move Cost': {'Fighting': 1, 'Colorless': 2}, 'Move Name': 'Power Gem', 'Move Damage': '80', 'Move Damage Modifier': None, 'Move Effect': ''}]",108/196,F,Uncommon
Rockruff,Rockruff (Lost Origin 109),[],Basic,,,60,Fighting,Grass,,1,"[{'Move Cost': {'Fighting': 1}, 'Move Name': 'Double Draw', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': 'Draw 2 cards.'}, {'Move Cost': {'Fighting': 1, 'Colorless': 2}, 'Move Name': 'Rear Kick', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': ''}]",109/196,F,Common
Falinks,Falinks (Lost Origin 110),[],Basic,,,100,Fighting,Psychic,,1,"[{'Move Cost': {'Fighting': 1}, 'Move Name': 'Fighting Headbutt', 'Move Damage': '10', 'Move Damage Modifier': ('add', '10'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': ""This attack's damage isn't affected by Weakness. If your opponent's Active Pokémon is a Pokémon V, this attack does 50 more damage.""}, {'Move Cost': {'Fighting': 1, 'Colorless': 2}, 'Move Name': 'Jet Headbutt', 'Move Damage': '80', 'Move Damage Modifier': None, 'Move Effect': ''}]",110/196,F,Common
Stonjourner,Stonjourner (Lost Origin 111),[],Basic,,,140,Fighting,Grass,,4,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Power Stone create category\n', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': 'Attach up to 2  Energy cards from your hand to your Pokémon in any way you like.'}, {'Move Cost': {'Fighting': 1, 'Colorless': 3}, 'Move Name': 'Lost Shot create category\n', 'Move Damage': '120', 'Move Damage Modifier': None, 'Move Effect': ""Put the top card of your opponent's deck in the Lost Zone.""}]",111/196,F,Rare
Spinarak,Spinarak (Lost Origin 112),[],Basic,,,50,Darkness,Fighting,,1,"[{'Move Cost': {'Darkness': 1}, 'Move Name': 'Poison Sting', 'Move Damage': '10', 'Move Damage Modifier': None, 'Move Effect': ""Your opponent's Active Pokémon is now Poisoned.""}]",112/196,F,Common
Ariados,Ariados (Lost Origin 113),[],Stage 1,Spinarak,,90,Darkness,Fighting,,1,"[{'Move Cost': {'Darkness': 1}, 'Move Name': 'String Bind', 'Move Damage': '10', 'Move Damage Modifier': ('add', '10'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': ""This attack does 30 more damage for each  in your opponent's Active Pokémon's Retreat Cost.""}, {'Move Cost': {'Darkness': 1, 'Colorless': 2}, 'Move Name': 'Venomous Fang', 'Move Damage': '80', 'Move Damage Modifier': None, 'Move Effect': ""Your opponent's Active Pokémon is now Poisoned.""}]",113/196,F,Rare
Murkrow,Murkrow (Lost Origin 114),[],Basic,,,60,Darkness,Lightning,Fighting,1,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Peck', 'Move Damage': '10', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Darkness': 1, 'Colorless': 1}, 'Move Name': 'Wing Attack', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': ''}]",114/196,F,Common
Honchkrow,Honchkrow (Lost Origin 115),[],Stage 1,Murkrow,,120,Darkness,Lightning,Fighting,1,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Peck', 'Move Damage': '20', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Darkness': 2, 'Colorless': 1}, 'Move Name': 'Night Cyclone', 'Move Damage': '160', 'Move Damage Modifier': None, 'Move Effect': 'Move all Energy from this Pokémon to your Benched Pokémon in any way you like.'}]",115/196,F,Rare
