Name,Name w/ Set,Card Type,Evolution Stage,Previous Evolution,Ability,HP,Type,Weakness,Resistance,Retreat Cost,Moves,Card No,Card Mark,Card Rarity
Pincurchin,Pincurchin (Crown Zenith 56),[],Basic,,,80,Lightning,Fighting,,1,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Call for Family', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': 'Search your deck for up to 2 Basic Pokémon and put them onto your Bench. Then, shuffle your deck.'}, {'Move Cost': {'Lightning': 1, 'Colorless': 1}, 'Move Name': 'Continuous Tumble', 'Move Damage': '30', 'Move Damage Modifier': ('add', '30'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'Flip a coin until you get tails. This attack does 30 more damage for each heads.'}]",056/159,F,Uncommon
Exeggcute,Exeggcute (Crown Zenith 57),[],Basic,,,60,Psychic,Darkness,Fighting,1,"[{'Move Cost': {'Psychic': 1, 'Colorless': 1}, 'Move Name': 'Psy Bolt', 'Move Damage': '20', 'Move Damage Modifier': None, 'Move Effect': ""Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.""}]",057/159,F,Common
Exeggutor,Exeggutor (Crown Zenith 58),[],Stage 1,Exeggcute,,130,Psychic,Darkness,Fighting,2,"[{'Move Cost': {'Psychic': 1}, 'Move Name': 'Powerful Storm', 'Move Damage': '20', 'Move Damage Modifier': ('multiply', '20'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'This attack does 20 damage for each Energy attached to all of your Pokémon.'}, {'Move Cost': {'Psychic': 1, 'Colorless': 2}, 'Move Name': 'Stampede', 'Move Damage': '100', 'Move Damage Modifier': None, 'Move Effect': ''}]",058/159,F,Rare
Mewtwo,Mewtwo (Crown Zenith 59),[],Basic,,,130,Psychic,Darkness,Fighting,2,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Psypump', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': 'Attach up to 2  Energy cards from your discard pile to 1 of your Pokémon.'}, {'Move Cost': {'Psychic': 2, 'Colorless': 1}, 'Move Name': 'Limit Break', 'Move Damage': '90', 'Move Damage Modifier': ('add', '90'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'If your opponent has 3 or fewer Prize cards remaining, this attack does 90 more damage.'}]",059/159,F,Rare Holo
Mew-V,Mew V (Fusion Strike 113),['V'],Basic,,,180,Psychic,Darkness,Fighting,0,"[{'Move Cost': {'Psychic': 1}, 'Move Name': 'Energy Mix', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': 'Search your deck for an Energy card and attach it to 1 of your Fusion Strike Pokémon. Then, shuffle your deck.'}, {'Move Cost': {'Psychic': 1, 'Colorless': 1}, 'Move Name': 'Psychic Leap', 'Move Damage': '70', 'Move Damage Modifier': None, 'Move Effect': 'You may shuffle this Pokémon and all attached cards into your deck.'}]",060/159,E,Ultra-Rare Rare
Girafarig,Girafarig (Crown Zenith 61),[],Basic,,,90,Psychic,Darkness,Fighting,1,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Double Draw', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': 'Draw 2 cards.'}, {'Move Cost': {'Psychic': 1, 'Colorless': 1}, 'Move Name': 'Psybeam', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': ""Your opponent's Active Pokémon is now Confused.""}]",061/159,F,Uncommon
Lunatone,Lunatone (Pokémon GO 34),[],Basic,,,90,Psychic,Darkness,Fighting,1,"[{'Move Cost': {'Psychic': 1}, 'Move Name': 'Cycle Draw', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': 'Discard a card from your hand. If you do, draw 3 cards.'}, {'Move Cost': {'Colorless': 3}, 'Move Name': 'Moon Kinesis', 'Move Damage': '30', 'Move Damage Modifier': ('add', '30'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'This attack does 30 more damage for each  Energy attached to this Pokémon.'}]",062/159,F,Uncommon
Dusclops,Dusclops (Brilliant Stars 61),[],Stage 1,Duskull,,90,Psychic,Darkness,Fighting,2,"[{'Move Cost': {'Psychic': 1}, 'Move Name': 'Fade to Black', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': ""Your opponent's Active Pokémon is now Confused.""}]",063/159,F,Uncommon
Tapu Lele,Tapu Lele (Crown Zenith 64),[],Basic,,,110,Psychic,Metal,,1,"[{'Move Cost': {'Colorless': 2}, 'Move Name': 'Energy Burst', 'Move Damage': '20', 'Move Damage Modifier': ('multiply', '20'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'This attack does 20 damage for each Energy attached to both Active Pokémon.'}, {'Move Cost': {'Psychic': 2, 'Colorless': 1}, 'Move Name': 'Spiral Drain', 'Move Damage': '100', 'Move Damage Modifier': None, 'Move Effect': 'Heal 30 damage from this Pokémon.'}]",064/159,F,Rare Holo
Hatterene-V,Hatterene V (Crown Zenith 65),['V'],Basic,,,200,Psychic,Darkness,Fighting,2,"[{'Move Cost': {'Psychic': 1}, 'Move Name': 'Horoscope', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': 'Look at the top 3 cards of your deck. You may attach any number of Energy cards you find there to this Pokémon. Put the other cards back in any order.'}, {'Move Cost': {'Psychic': 1, 'Colorless': 2}, 'Move Name': 'Teleportation Burst', 'Move Damage': '80', 'Move Damage Modifier': None, 'Move Effect': 'Switch this Pokémon with 1 of your Benched Pokémon.'}]",065/159,F,Ultra-Rare Rare
Hatterene-VMAX,Hatterene VMAX (Crown Zenith 66),['VMAX'],Pokémon VMAXEvolves from Hatterene VGigantamax,Hatterene VGigantamax,"{'Ability Name': 'Witchs Domain', 'Ability Desc': ""Once during your turn, you may move up to 2 damage counters from your Pokémon to your opponent's Active Pokémon.""}",320,Psychic,Darkness,Fighting,2,"[{'Move Cost': {'Psychic': 1, 'Colorless': 2}, 'Move Name': 'G-Max Smite', 'Move Damage': '150', 'Move Damage Modifier': None, 'Move Effect': ""Your opponent's Active Pokémon is now Confused.""}]",066/159,F,Rare VMAX
Enamorus,Enamorus (Crown Zenith 67),[],Basic,,,120,Psychic,Metal,,2,"[{'Move Cost': {'Psychic': 1}, 'Move Name': 'Draining Kiss', 'Move Damage': '20', 'Move Damage Modifier': None, 'Move Effect': 'Heal 20 damage from this Pokémon.'}, {'Move Cost': {'Psychic': 1, 'Colorless': 2}, 'Move Name': 'Loving Sympathy', 'Move Damage': '70', 'Move Damage Modifier': ('add', '70'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'If you have the same number of cards in your hand as your opponent, this attack does 70 more damage.'}]",067/159,F,Rare
Graveler,Graveler (Fusion Strike 136),[],Stage 1,Geodude,,110,Fighting,Grass,,4,"[{'Move Cost': {'Fighting': 1}, 'Move Name': 'Tackle', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Fighting': 1, 'Colorless': 2}, 'Move Name': 'Boulder Crush', 'Move Damage': '70', 'Move Damage Modifier': None, 'Move Effect': ''}]",068/159,E,Uncommon
Solrock,Solrock (Pokémon GO 39),[],Basic,,"{'Ability Name': 'Sun Energy', 'Ability Desc': 'Once during your turn, you may attach a  Energy card from your discard pile to 1 of your Lunatone.'}",90,Fighting,Grass,,1,"[{'Move Cost': {'Fighting': 1, 'Colorless': 1}, 'Move Name': 'Spinning Attack', 'Move Damage': '50', 'Move Damage Modifier': None, 'Move Effect': ''}]",069/159,F,Uncommon
Baltoy,Baltoy (Fusion Strike 144),[],Basic,,,60,Fighting,Grass,,1,"[{'Move Cost': {'Colorless': 2}, 'Move Name': 'Smack', 'Move Damage': '20', 'Move Damage Modifier': None, 'Move Effect': ''}]",070/159,E,Common
Riolu,Riolu (Brilliant Stars 78),[],Basic,,,60,Fighting,Psychic,,1,"[{'Move Cost': {'Fighting': 2}, 'Move Name': 'Low Kick', 'Move Damage': '50', 'Move Damage Modifier': None, 'Move Effect': ''}]",071/159,F,Common
Pancham,Pancham (Crown Zenith 72),[],Basic,,,70,Fighting,Psychic,,2,"[{'Move Cost': {'Colorless': 2}, 'Move Name': 'Chop', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': ''}]",072/159,F,Common
Rockruff,Rockruff (Crown Zenith 73),[],Basic,,,60,Fighting,Grass,,1,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Invite Out', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': ""Flip a coin. If heads, switch 1 of your opponent's Benched Pokémon with their Active Pokémon.""}, {'Move Cost': {'Fighting': 1, 'Colorless': 1}, 'Move Name': 'Smash Kick', 'Move Damage': '20', 'Move Damage Modifier': None, 'Move Effect': ''}]",073/159,F,Common
Lycanroc,Lycanroc (Crown Zenith 74),[],Stage 1,Rockruff,,120,Fighting,Grass,,1,"[{'Move Cost': {'Fighting': 1, 'Colorless': 1}, 'Move Name': 'Midnight Fang', 'Move Damage': '240', 'Move Damage Modifier': ('sub', '240'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': ""This attack does 80 less damage for each Energy attached to your opponent's Active Pokémon.""}]",074/159,F,Rare
Koffing,Koffing (Chilling Reign 94),[],Basic,,,70,Darkness,Fighting,,1,"[{'Move Cost': {'Darkness': 1, 'Colorless': 1}, 'Move Name': 'Smog', 'Move Damage': '20', 'Move Damage Modifier': None, 'Move Effect': ""Your opponent's Active Pokémon is now Poisoned.""}]",075/159,E,Common
Absol,Absol (Crown Zenith 76),[],Basic,,,100,Darkness,Grass,,1,"[{'Move Cost': {'Darkness': 1}, 'Move Name': 'Slash', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Darkness': 1, 'Colorless': 2}, 'Move Name': 'Lost Claw', 'Move Damage': '70', 'Move Damage Modifier': None, 'Move Effect': ""Put a random card from your opponent's hand in the Lost Zone.""}]",076/159,F,Rare Holo
Purrloin,Purrloin (Crown Zenith 77),[],Basic,,,60,Darkness,Grass,,1,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Fury Swipes', 'Move Damage': '10', 'Move Damage Modifier': ('multiply', '10'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'Flip 3 coins. This attack does 10 damage for each heads.'}]",077/159,F,Common
Liepard,Liepard (Crown Zenith 78),[],Stage 1,Purrloin,,100,Darkness,Grass,,1,"[{'Move Cost': {'Colorless': 2}, 'Move Name': 'Fury Swipes', 'Move Damage': '40', 'Move Damage Modifier': ('multiply', '40'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'Flip 3 coins. This attack does 40 damage for each heads.'}, {'Move Cost': {'Darkness': 2, 'Colorless': 1}, 'Move Name': 'Claw Slash', 'Move Damage': '110', 'Move Damage Modifier': None, 'Move Effect': ''}]",078/159,F,Rare
Krokorok,Krokorok (Vivid Voltage 108),[],Stage 1,Sandile,,90,Darkness,Grass,,2,"[{'Move Cost': {'Darkness': 1}, 'Move Name': 'Bite', 'Move Damage': '20', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Colorless': 3}, 'Move Name': 'Dredge Up', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': ""Discard the top 3 cards of your opponent's deck.""}]",079/159,D,Uncommon
Pangoro,Pangoro (Crown Zenith 80),[],Stage 1,Pancham,,140,Darkness,Grass,,3,"[{'Move Cost': {'Darkness': 1, 'Colorless': 1}, 'Move Name': 'Corkscrew Punch', 'Move Damage': '60', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Darkness': 2, 'Colorless': 1}, 'Move Name': 'Wild Tackle', 'Move Damage': '160', 'Move Damage Modifier': None, 'Move Effect': 'This Pokémon also does 30 damage to itself.'}]",080/159,F,Rare
Skrelp,Skrelp (Crown Zenith 81),[],Basic,,,60,Darkness,Fighting,,1,"[{'Move Cost': {'Darkness': 1}, 'Move Name': 'Tackle', 'Move Damage': '10', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Darkness': 1, 'Colorless': 1}, 'Move Name': 'Melt', 'Move Damage': '20', 'Move Damage Modifier': None, 'Move Effect': ''}]",081/159,F,Common
Dragalge,Dragalge (Crown Zenith 82),[],Stage 1,Skrelp,,120,Darkness,Fighting,,1,"[{'Move Cost': {'Darkness': 1}, 'Move Name': 'Rocket Poison', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': ""Your opponent's Active Pokémon is now Poisoned. If this Pokémon evolved from Skrelp during this turn, put 8 damage counters on that Pokémon instead of 1 during Pokémon Checkup.""}, {'Move Cost': {'Darkness': 1, 'Colorless': 1}, 'Move Name': 'Razor Fin', 'Move Damage': '60', 'Move Damage Modifier': None, 'Move Effect': ''}]",082/159,F,Rare
Hoopa,Hoopa (Darkness Ablaze 111),[],Basic,,,120,Darkness,Grass,,2,"[{'Move Cost': {'Darkness': 1}, 'Move Name': 'Assault Gate', 'Move Damage': '90', 'Move Damage Modifier': None, 'Move Effect': ""If this Pokémon didn't move from the Bench to the Active Spot this turn, this attack does nothing. This attack's damage isn't affected by Weakness.""}]",083/159,D,Rare Holo
Galarian Meowth,Galarian Meowth (Crown Zenith 84),[],Basic,,,70,Metal,Fire,Grass,1,"[{'Move Cost': {'Metal': 1}, 'Move Name': 'Fasten Claws', 'Move Damage': '10', 'Move Damage Modifier': ('add', '10'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'Flip a coin. If heads, this attack does 20 more damage.'}]",084/159,F,Common
Galarian Perrserker,Galarian Perrserker (Crown Zenith 85),[],Stage 1,Galarian Meowth,,120,Metal,Fire,Grass,2,"[{'Move Cost': {'Metal': 1, 'Colorless': 1}, 'Move Name': 'Sharp Claws', 'Move Damage': '30', 'Move Damage Modifier': ('add', '30'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'Flip a coin. If heads, this attack does 60 more damage.'}, {'Move Cost': {'Metal': 1, 'Colorless': 2}, 'Move Name': 'Slash', 'Move Damage': '90', 'Move Damage Modifier': None, 'Move Effect': ''}]",085/159,F,Rare
Scizor,Scizor (Crown Zenith 86),[],Stage 1,Scyther,,130,Metal,Fire,Grass,2,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'X-Scissor', 'Move Damage': '30', 'Move Damage Modifier': ('add', '30'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'Flip a coin. If heads, this attack does 30 more damage.'}, {'Move Cost': {'Colorless': 3}, 'Move Name': 'Dangerous Claws', 'Move Damage': '80', 'Move Damage Modifier': ('add', '80'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': ""If your opponent's Active Pokémon is a Basic Pokémon, this attack does 80 more damage.""}]",086/159,F,Rare
Aron,Aron (Crown Zenith 87),[],Basic,,,70,Metal,Fire,Grass,2,"[{'Move Cost': {'Metal': 1}, 'Move Name': 'Ram', 'Move Damage': '10', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Colorless': 2}, 'Move Name': 'Slight Intrusion', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': 'This Pokémon also does 10 damage to itself.'}]",087/159,F,Common
Lairon,Lairon (Crown Zenith 88),[],Stage 1,Aron,,90,Metal,Fire,Grass,3,"[{'Move Cost': {'Colorless': 2}, 'Move Name': 'Confront', 'Move Damage': '40', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Metal': 2, 'Colorless': 2}, 'Move Name': 'Wreak Havoc', 'Move Damage': '80', 'Move Damage Modifier': None, 'Move Effect': ""Flip a coin until you get tails. For each heads, discard the top card of your opponent's deck.""}]",088/159,F,Uncommon
Aggron,Aggron (Crown Zenith 89),[],Stage 2,Lairon,,180,Metal,Fire,Grass,4,"[{'Move Cost': {'Metal': 1, 'Colorless': 2}, 'Move Name': 'Counter Press', 'Move Damage': '90', 'Move Damage Modifier': None, 'Move Effect': ""During your opponent's next turn, if this Pokémon is damaged by an attack (even if this Pokémon is Knocked Out), put damage counters on the Attacking Pokémon equal to the damage done to this Pokémon.""}, {'Move Cost': {'Metal': 2, 'Colorless': 2}, 'Move Name': 'Heavy Impact', 'Move Damage': '180', 'Move Damage Modifier': None, 'Move Effect': ''}]",089/159,F,Rare Holo
Metang,Metang (Silver Tempest 118),[],Stage 1,Beldum,,100,Metal,Fire,Grass,2,"[{'Move Cost': {'Metal': 1, 'Colorless': 1}, 'Move Name': 'Bullet Punch', 'Move Damage': '30', 'Move Damage Modifier': ('add', '30'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'Flip 2 coins. This attack does 30 more damage for each heads.'}]",090/159,F,Uncommon
Pawniard,Pawniard (Astral Radiance 115),[],Basic,,,60,Metal,Fire,Grass,1,"[{'Move Cost': {'Metal': 1}, 'Move Name': 'Reckless Charge', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': 'This Pokémon also does 10 damage to itself.'}]",091/159,F,Common
Pawniard,Pawniard (Crown Zenith 92),[],Basic,,,70,Metal,Fire,Grass,1,"[{'Move Cost': {'Metal': 1}, 'Move Name': 'Pierce', 'Move Damage': '20', 'Move Damage Modifier': None, 'Move Effect': ''}]",092/159,F,Common
Bisharp,Bisharp (Crown Zenith 93),[],Stage 1,Pawniard,,110,Metal,Fire,Grass,1,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Spike Draw', 'Move Damage': '20', 'Move Damage Modifier': None, 'Move Effect': 'Draw 2 cards.'}, {'Move Cost': {'Metal': 1, 'Colorless': 1}, 'Move Name': 'Power Edge', 'Move Damage': '70', 'Move Damage Modifier': None, 'Move Effect': ''}]",093/159,F,Uncommon
Zacian,Zacian (Crown Zenith 94),[],Basic,,,130,Metal,Fire,Grass,2,"[{'Move Cost': {'Metal': 1}, 'Move Name': 'Battle Legion', 'Move Damage': '20', 'Move Damage Modifier': ('add', '20'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': ""This attack does 10 more damage for each of your Benched Pokémon. This attack's damage isn't affected by Weakness or by any effects on your opponent's Active Pokémon.""}, {'Move Cost': {'Metal': 1, 'Colorless': 2}, 'Move Name': 'Slicing Blade', 'Move Damage': '100', 'Move Damage Modifier': None, 'Move Effect': ''}]",094/159,F,Rare Holo
Zacian-V,Zacian V (Crown Zenith 95),['V'],Basic,,,220,Metal,Fire,Grass,2,"[{'Move Cost': {'Metal': 1}, 'Move Name': 'Piercing Strike', 'Move Damage': '40', 'Move Damage Modifier': None, 'Move Effect': ""This attack's damage isn't affected by Weakness or Resistance, or by any effects on your opponent's Active Pokémon.""}, {'Move Cost': {'Metal': 2, 'Colorless': 1}, 'Move Name': 'Behemoth Blade', 'Move Damage': '100', 'Move Damage Modifier': ('add', '100'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': ""If your opponent's Active Pokémon is a Pokémon VMAX, this attack does 160 more damage.""}]",095/159,F,Ultra-Rare Rare
Zacian-VSTAR,Zacian VSTAR (Crown Zenith 96),['VSTAR'],Pokémon VSTAREvolves from Zacian V,Zacian V,,270,Metal,Fire,Grass,2,"[{'Move Cost': {'Metal': 2, 'Colorless': 1}, 'Move Name': 'Break Edge', 'Move Damage': '200', 'Move Damage Modifier': None, 'Move Effect': ""This attack's damage isn't affected by Weakness or Resistance, or by any effects on your opponent's Active Pokémon.""}, {'Move Cost': {'Metal': 2, 'Colorless': 2}, 'Move Name': 'Sword Star', 'Move Damage': '310', 'Move Damage Modifier': None, 'Move Effect': ""This Pokémon also does 30 damage to itself. (You can't use more than 1 VSTAR Power in a game.)""}]",096/159,F,Rare VSTAR
Zamazenta,Zamazenta (Crown Zenith 97),[],Basic,,"{'Ability Name': 'Metal Shield', 'Ability Desc': 'If this Pokémon has any Energy attached, it takes 30 less damage from attacks (after applying Weakness and Resistance).'}",130,Metal,Fire,Grass,2,"[{'Move Cost': {'Metal': 2, 'Colorless': 1}, 'Move Name': 'Retaliate', 'Move Damage': '100', 'Move Damage Modifier': ('add', '100'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': ""If any of your Pokémon were Knocked Out during your opponent's last turn, this attack does 120 more damage.""}]",097/159,F,Rare Holo
Zamazenta-V,Zamazenta V (Brilliant Stars 105),['V'],Basic,,"{'Ability Name': 'Regal Stance', 'Ability Desc': 'Once during your turn, you may discard your hand and draw 5 cards. If you use this Ability, your turn ends.'}",220,Metal,Fire,Grass,2,"[{'Move Cost': {'Metal': 1, 'Colorless': 2}, 'Move Name': 'Revenge Blast', 'Move Damage': '120', 'Move Damage Modifier': ('add', '120'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'This attack does 30 more damage for each Prize card your opponent has taken.'}]",098/159,F,Ultra-Rare Rare
Zamazenta-VSTAR,Zamazenta VSTAR (Crown Zenith 99),['VSTAR'],Pokémon VSTAREvolves from Zamazenta V,Zamazenta V,"{'Ability Name': 'Shield Star', 'Ability Desc': ""During your turn, you may use this Ability. During your opponent's next turn, all of your Pokémon take 100 less damage from attacks from your opponent's Pokémon (after applying Weakness and Resistance). (This includes Pokémon that came into play during this turn or during your opponent's next turn.) (You can't use more than 1 VSTAR Power in a game.)""}",270,Metal,Fire,Grass,2,"[{'Move Cost': {'Metal': 2, 'Colorless': 1}, 'Move Name': 'Giga Impact', 'Move Damage': '220', 'Move Damage Modifier': None, 'Move Effect': ""During your next turn, this Pokémon can't attack.""}]",099/159,F,Rare VSTAR
Rayquaza-V,Rayquaza V (Evolving Skies 110),['V'],Basic,,,210,Dragon,,,2,"[{'Move Cost': {'Lightning': 1}, 'Move Name': 'Dragon Pulse', 'Move Damage': '40', 'Move Damage Modifier': None, 'Move Effect': 'Discard the top 2 cards of your deck.'}, {'Move Cost': {'Fire': 1, 'Lightning': 1}, 'Move Name': 'Spiral Burst', 'Move Damage': '20', 'Move Damage Modifier': ('add', '20'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'You may discard up to 2 basic  Energy or up to 2 basic  Energy from this Pokémon. This attack does 80 more damage for each card you discarded in this way.'}]",100/159,E,Ultra-Rare Rare
Rayquaza-VMAX,Rayquaza VMAX (Evolving Skies 111),['VMAX'],Pokémon VMAXEvolves from Rayquaza VDynamax,Rayquaza VDynamax,"{'Ability Name': 'Azure Pulse', 'Ability Desc': 'Once during your turn, you may discard your hand and draw 3 cards.'}",320,Dragon,,,2,"[{'Move Cost': {'Fire': 1, 'Lightning': 1}, 'Move Name': 'Max Burst', 'Move Damage': '20', 'Move Damage Modifier': ('add', '20'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'You may discard any amount of basic  Energy or any amount of basic  Energy from this Pokémon. This attack does 80 more damage for each card you discarded in this way.'}]",101/159,E,Rare VMAX
Rayquaza-VMAX,Rayquaza VMAX (Evolving Skies 111),['VMAX'],Pokémon VMAXEvolves from Rayquaza VDynamax,Rayquaza VDynamax,"{'Ability Name': 'Azure Pulse', 'Ability Desc': 'Once during your turn, you may discard your hand and draw 3 cards.'}",320,Dragon,,,2,"[{'Move Cost': {'Fire': 1, 'Lightning': 1}, 'Move Name': 'Max Burst', 'Move Damage': '20', 'Move Damage Modifier': ('add', '20'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'You may discard any amount of basic  Energy or any amount of basic  Energy from this Pokémon. This attack does 80 more damage for each card you discarded in this way.'}]",102/159,E,Rare VMAX
Duraludon-V,Duraludon V (Evolving Skies 122),['V'],Basic,,,220,Dragon,,,2,"[{'Move Cost': {'Fighting': 1, 'Metal': 1}, 'Move Name': 'Metal Claw', 'Move Damage': '70', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Fighting': 1, 'Metal': 2}, 'Move Name': 'Breaking Swipe', 'Move Damage': '140', 'Move Damage Modifier': None, 'Move Effect': ""During your opponent's next turn, the Defending Pokémon's attacks do 30 less damage (before applying Weakness and Resistance).""}]",103/159,E,Ultra-Rare Rare
Duraludon-VMAX,Duraludon VMAX (Evolving Skies 123),['VMAX'],Pokémon VMAXEvolves from Duraludon VGigantamax,Duraludon VGigantamax,"{'Ability Name': 'Skyscraper', 'Ability Desc': ""Prevent all damage done to this Pokémon by attacks from your opponent's Pokémon that have Special Energy attached.""}",330,Dragon,,,3,"[{'Move Cost': {'Fighting': 1, 'Metal': 2}, 'Move Name': 'G-Max Pulverization', 'Move Damage': '220', 'Move Damage Modifier': None, 'Move Effect': ""This attack's damage isn't affected by any effects on your opponent's Active Pokémon.""}]",104/159,E,Rare VMAX
Radiant Eternatus,Radiant Eternatus (Crown Zenith 105),[],Basic,,"{'Ability Name': 'Climactic Gate', 'Ability Desc': 'When you play this Pokémon from your hand onto your Bench during your turn, you may search your deck for up to 2 Pokémon VMAX and put them onto your Bench. Then, shuffle your deck. If you use this Ability, your turn ends.'}",170,Dragon,,,2,"[{'Move Cost': {'Fire': 1, 'Darkness': 1, 'Colorless': 1}, 'Move Name': 'Power Beam', 'Move Damage': '200', 'Move Damage Modifier': None, 'Move Effect': ''}]",105/159,F,Rare Radiant
Tauros,Tauros (Crown Zenith 106),[],Basic,,,110,Colorless,Fighting,,2,"[{'Move Cost': {'Colorless': 2}, 'Move Name': 'Smash Kick', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Colorless': 3}, 'Move Name': 'Adrena-Tackle', 'Move Damage': '180', 'Move Damage Modifier': None, 'Move Effect': 'If this Pokémon has no damage counters on it, this attack does nothing.'}]",106/159,F,Rare
Ditto,Ditto (Pokémon GO 53),[],Basic,,"{'Ability Name': 'Sudden Transformation', 'Ability Desc': 'This Pokémon can use the attacks of any Basic Pokémon in your discard pile, except for Pokémon with a Rule Box (Pokémon V, Pokémon-GX, etc. have Rule Boxes). (You still need the necessary Energy to use each attack.)'}",70,Colorless,Fighting,,1,[],107/159,F,Rare Holo
Eevee-V,Eevee V (Crown Zenith 108),['V'],Basic,,,200,Colorless,Fighting,,1,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Tackle', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Colorless': 3}, 'Move Name': 'Vee Brave', 'Move Damage': '80', 'Move Damage Modifier': ('add', '80'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': ""If your opponent's Active Pokémon is a Pokémon V, this attack does 80 more damage.""}]",108/159,F,Ultra-Rare Rare
Snorlax,Snorlax (Fusion Strike 206),[],Basic,,,160,Colorless,Fighting,,3,"[{'Move Cost': {'Colorless': 3}, 'Move Name': 'Heavy Impact', 'Move Damage': '80', 'Move Damage Modifier': None, 'Move Effect': ''}]",109/159,E,Rare
