Name,Name w/ Set,Card Type,Evolution Stage,Previous Evolution,Ability,HP,Type,Weakness,Resistance,Retreat Cost,Moves,Card No,Card Mark,Card Rarity
Poliwhirl,Poliwhirl (151 61),[],Stage 1,Poliwag,,90,Water,Lightning,,1,"[{'Move Cost': {'Water': 1}, 'Move Name': 'Wave Splash', 'Move Damage': '20', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Water': 1, 'Colorless': 1}, 'Move Name': 'Frog Hop', 'Move Damage': '30', 'Move Damage Modifier': ('add', '30'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'Flip a coin. If heads, this attack does 60 more damage.'}]",061/165,G,Common
Poliwrath,Poliwrath (151 62),[],Stage 2,Poliwhirl,,160,Water,Lightning,,2,"[{'Move Cost': {'Water': 1}, 'Move Name': 'Bubble Beam', 'Move Damage': '50', 'Move Damage Modifier': None, 'Move Effect': ""Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.""}, {'Move Cost': {'Water': 1, 'Colorless': 2}, 'Move Name': 'Heroic Punch create category\n', 'Move Damage': '100', 'Move Damage Modifier': ('add', '100'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'Flip a coin. If heads, this attack does 150 more damage.'}]",062/165,G,Uncommon
Abra,Abra (151 63),[],Basic,,,50,Psychic,Darkness,Fighting,1,"[{'Move Cost': {'Psychic': 1}, 'Move Name': 'Psyshot', 'Move Damage': '20', 'Move Damage Modifier': None, 'Move Effect': ''}]",063/165,G,Common
Kadabra,Kadabra (151 64),[],Stage 1,Abra,,80,Psychic,Darkness,Fighting,1,"[{'Move Cost': {'Psychic': 1}, 'Move Name': 'Teleportation Attack', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': 'Switch this Pokémon with 1 of your Benched Pokémon.'}]",064/165,G,Uncommon
Alakazam-ex,Alakazam ex (151 65),['ex'],Stage 2,Kadabra,,310,Psychic,Darkness,Fighting,1,"[{'Move Cost': {'Colorless': 2}, 'Move Name': 'Mind Jack', 'Move Damage': '90', 'Move Damage Modifier': ('add', '90'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': ""This attack does 30 more damage for each of your opponent's Benched Pokémon.""}, {'Move Cost': {'Psychic': 2}, 'Move Name': 'Dimensional Hand', 'Move Damage': '120', 'Move Damage Modifier': None, 'Move Effect': 'This attack can be used even if this Pokémon is on the Bench.'}]",065/165,G,Double Rare
Machop,Machop (151 66),[],Basic,,,70,Fighting,Psychic,,2,"[{'Move Cost': {'Fighting': 1}, 'Move Name': 'Mountain Mashing create category\n', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': ""Discard the top card of your opponent's deck.""}, {'Move Cost': {'Fighting': 2}, 'Move Name': 'Punch', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': ''}]",066/165,G,Common
Machoke,Machoke (151 67),[],Stage 1,Machop,,100,Fighting,Psychic,,2,"[{'Move Cost': {'Fighting': 2}, 'Move Name': 'Mountain Ramming create category\n', 'Move Damage': '50', 'Move Damage Modifier': None, 'Move Effect': ""Discard the top card of your opponent's deck.""}]",067/165,G,Uncommon
Machamp,Machamp (151 68),[],Stage 2,Machoke,"{'Ability Name': 'Guts', 'Ability Desc': 'If this Pokémon would be Knocked Out by damage from an attack, flip a coin. If heads, this Pokémon is not Knocked Out, and its remaining HP becomes 10.'}",180,Fighting,Psychic,,2,"[{'Move Cost': {'Fighting': 2}, 'Move Name': 'Mountain Chopping create category\n', 'Move Damage': '100', 'Move Damage Modifier': None, 'Move Effect': ""Discard the top 2 cards of your opponent's deck.""}]",068/165,G,Rare
Bellsprout,Bellsprout (151 69),[],Basic,,,60,Grass,Fire,,1,"[{'Move Cost': {'Grass': 1}, 'Move Name': 'Cut', 'Move Damage': '10', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Grass': 1, 'Colorless': 1}, 'Move Name': 'Bind Down', 'Move Damage': '20', 'Move Damage Modifier': None, 'Move Effect': ""During your opponent's next turn, the Defending Pokémon can't retreat.""}]",069/165,G,Common
Weepinbell,Weepinbell (151 70),[],Stage 1,Bellsprout,,90,Grass,Fire,,2,"[{'Move Cost': {'Grass': 1}, 'Move Name': 'Cut', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Grass': 1, 'Colorless': 1}, 'Move Name': 'Spray Fluid', 'Move Damage': '50', 'Move Damage Modifier': None, 'Move Effect': ''}]",070/165,G,Common
Victreebel,Victreebel (151 71),[],Stage 2,Weepinbell,,150,Grass,Fire,,3,"[{'Move Cost': {'Grass': 1}, 'Move Name': 'Spit Up', 'Move Damage': '50', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Grass': 1, 'Colorless': 1}, 'Move Name': 'SlowActing Acid create category\n', 'Move Damage': '120', 'Move Damage Modifier': None, 'Move Effect': ""At the end of your opponent's next turn, put 12 damage counters on the Defending Pokémon.""}]",071/165,G,Uncommon
Tentacool,Tentacool (151 72),[],Basic,,,60,Water,Lightning,,1,"[{'Move Cost': {'Water': 1}, 'Move Name': 'Tingle', 'Move Damage': '10', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Colorless': 2}, 'Move Name': 'Watering', 'Move Damage': '20', 'Move Damage Modifier': None, 'Move Effect': ''}]",072/165,G,Common
Tentacruel,Tentacruel (151 73),[],Stage 1,Tentacool,,120,Water,Lightning,,2,"[{'Move Cost': {'Colorless': 2}, 'Move Name': 'Poisonous Whip', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': ""Your opponent's Active Pokémon is now Poisoned.""}, {'Move Cost': {'Water': 1, 'Colorless': 2}, 'Move Name': 'Tentacular Panic', 'Move Damage': '90', 'Move Damage Modifier': ('multiply', '90'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': ""Flip a coin until you get tails. This attack does 90 damage for each heads. If the first flip is tails, your opponent's Active Pokémon is now Confused.""}]",073/165,G,Uncommon
Geodude,Geodude (151 74),[],Basic,,,80,Fighting,Grass,,2,"[{'Move Cost': {'Fighting': 1}, 'Move Name': 'Stiffen', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': ""During your opponent's next turn, this Pokémon takes 30 less damage from attacks (after applying Weakness and Resistance).""}, {'Move Cost': {'Fighting': 1, 'Colorless': 1}, 'Move Name': 'Knuckle Punch', 'Move Damage': '20', 'Move Damage Modifier': None, 'Move Effect': ''}]",074/165,G,Common
Graveler,Graveler (151 75),[],Stage 1,Geodude,,110,Fighting,Grass,,3,"[{'Move Cost': {'Fighting': 1}, 'Move Name': 'Rock Cannon', 'Move Damage': '40', 'Move Damage Modifier': ('multiply', '40'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'Flip a coin until you get tails. This attack does 40 damage for each heads.'}, {'Move Cost': {'Fighting': 1, 'Colorless': 2}, 'Move Name': 'Heavy Impact', 'Move Damage': '60', 'Move Damage Modifier': None, 'Move Effect': ''}]",075/165,G,Uncommon
Golem-ex,Golem ex (151 76),['ex'],Stage 2,Graveler,,330,Fighting,Grass,,4,"[{'Move Cost': {'Fighting': 1}, 'Move Name': 'Dynamic Roll', 'Move Damage': '50', 'Move Damage Modifier': None, 'Move Effect': ""During your next turn, attacks used by this Pokémon do 120 more damage to your opponent's Active Pokémon (before applying Weakness and Resistance).""}, {'Move Cost': {'Fighting': 1, 'Colorless': 2}, 'Move Name': 'Rock Blaster', 'Move Damage': '180', 'Move Damage Modifier': None, 'Move Effect': ""This attack's damage isn't affected by Resistance.""}]",076/165,G,Double Rare
Ponyta,Ponyta (151 77),[],Basic,,,70,Fire,Water,,1,"[{'Move Cost': {'Fire': 1}, 'Move Name': 'Collect', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': 'Draw a card.'}, {'Move Cost': {'Fire': 1, 'Colorless': 2}, 'Move Name': 'Flop', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': ''}]",077/165,G,Common
Rapidash,Rapidash (151 78),[],Stage 1,Ponyta,,100,Fire,Water,,1,"[{'Move Cost': {'Fire': 1}, 'Move Name': 'Singe', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': ""Your opponent's Active Pokémon is now Burned.""}, {'Move Cost': {'Fire': 1, 'Colorless': 2}, 'Move Name': 'Mach Turn', 'Move Damage': '90', 'Move Damage Modifier': None, 'Move Effect': 'Switch this Pokémon with 1 of your Benched Pokémon.'}]",078/165,G,Uncommon
Slowpoke,Slowpoke (151 79),[],Basic,,,80,Psychic,Darkness,Fighting,2,"[{'Move Cost': {'Psychic': 1}, 'Move Name': 'Sea Bathing create category\n', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': 'Heal 30 damage from this Pokémon, and it recovers from all Special Conditions.'}, {'Move Cost': {'Colorless': 2}, 'Move Name': 'Headbutt', 'Move Damage': '20', 'Move Damage Modifier': None, 'Move Effect': ''}]",079/165,G,Common
Slowbro,Slowbro (151 80),[],Stage 1,Slowpoke,,130,Psychic,Darkness,Fighting,2,"[{'Move Cost': {'Psychic': 1}, 'Move Name': 'Big Yawn', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': 'Both Active Pokémon are now Asleep.'}, {'Move Cost': {'Psychic': 1, 'Colorless': 2}, 'Move Name': 'LaidBack Tackle create category\n', 'Move Damage': '160', 'Move Damage Modifier': None, 'Move Effect': 'If this Pokémon evolved during this turn, this attack does nothing.'}]",080/165,G,Uncommon
Magnemite,Magnemite (151 81),[],Basic,,,60,Lightning,Fighting,,1,"[{'Move Cost': {'Lightning': 1}, 'Move Name': 'Tiny Charge', 'Move Damage': '10', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Lightning': 1, 'Colorless': 1}, 'Move Name': 'Big Explosion', 'Move Damage': '60', 'Move Damage Modifier': None, 'Move Effect': 'This Pokémon also does 60 damage to itself.'}]",081/165,G,Common
Magneton,Magneton (151 82),[],Stage 1,Magnemite,,90,Lightning,Fighting,,2,"[{'Move Cost': {'Lightning': 1}, 'Move Name': 'Junk Magnet', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': 'Put up to 2 Item cards from your discard pile into your hand.'}, {'Move Cost': {'Lightning': 1, 'Colorless': 2}, 'Move Name': 'Head Bolt', 'Move Damage': '60', 'Move Damage Modifier': None, 'Move Effect': ''}]",082/165,G,Uncommon
Farfetch'd,Farfetch'd (151 83),[],Basic,,,90,Colorless,Lightning,Fighting,1,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Package Deal', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': 'Draw 2 cards.'}, {'Move Cost': {'Colorless': 1}, 'Move Name': 'Leek Clobber', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': ''}]",083/165,G,Common
Doduo,Doduo (151 84),[],Basic,,,70,Colorless,Lightning,Fighting,1,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Reckless Charge', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': 'This Pokémon also does 10 damage to itself.'}]",084/165,G,Common
Dodrio,Dodrio (151 85),[],Stage 1,Doduo,"{'Ability Name': 'Zooming Draw', 'Ability Desc': 'Once during your turn, you may put 1 damage counter on this Pokémon. If you do, draw a card.'}",100,Colorless,Lightning,Fighting,1,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Ballistic Beak', 'Move Damage': '10', 'Move Damage Modifier': ('add', '10'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'This attack does 30 more damage for each damage counter on this Pokémon.'}]",085/165,G,Rare
Seel,Seel (151 86),[],Basic,,,80,Water,Lightning,,2,"[{'Move Cost': {'Water': 1}, 'Move Name': 'Chilly', 'Move Damage': '20', 'Move Damage Modifier': None, 'Move Effect': ''}]",086/165,G,Common
Dewgong,Dewgong (151 87),[],Stage 1,Seel,,130,Water,Lightning,,2,"[{'Move Cost': {'Water': 1, 'Colorless': 1}, 'Move Name': 'Dual Splash', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': ""This attack does 50 damage to 2 of your opponent's Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.)""}, {'Move Cost': {'Water': 1, 'Colorless': 2}, 'Move Name': 'Aurora Beam', 'Move Damage': '100', 'Move Damage Modifier': None, 'Move Effect': ''}]",087/165,G,Uncommon
Grimer,Grimer (151 88),[],Basic,,,80,Darkness,Fighting,,2,"[{'Move Cost': {'Darkness': 1}, 'Move Name': 'Gummy Press', 'Move Damage': '10', 'Move Damage Modifier': None, 'Move Effect': ""During your opponent's next turn, the Defending Pokémon's Retreat Cost is  more.""}]",088/165,G,Common
Muk,Muk (151 89),[],Stage 1,Grimer,,150,Darkness,Fighting,,4,"[{'Move Cost': {'Darkness': 1}, 'Move Name': 'Sticky Jail create category\n', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': ""During your opponent's next turn, attacks used by the Defending Pokémon cost  more, and its Retreat Cost is  more.""}, {'Move Cost': {'Darkness': 3, 'Colorless': 1}, 'Move Name': 'Sludge Bomb', 'Move Damage': '180', 'Move Damage Modifier': None, 'Move Effect': ''}]",089/165,G,Uncommon
Shellder,Shellder (151 90),[],Basic,,,70,Water,Lightning,,2,"[{'Move Cost': {'Water': 2}, 'Move Name': 'Shell Press create category\n', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': ""During your opponent's next turn, this Pokémon takes 30 less damage from attacks (after applying Weakness and Resistance).""}]",090/165,G,Common
Cloyster,Cloyster (151 91),[],Stage 1,Shellder,,130,Water,Lightning,,3,"[{'Move Cost': {'Water': 2}, 'Move Name': 'Protect Charge', 'Move Damage': '80', 'Move Damage Modifier': None, 'Move Effect': ""During your opponent's next turn, this Pokémon takes 80 less damage from attacks (after applying Weakness and Resistance).""}]",091/165,G,Uncommon
Gastly,Gastly (151 92),[],Basic,,,50,Psychic,Darkness,Fighting,1,"[{'Move Cost': {'Psychic': 1}, 'Move Name': 'Suffocating Gas', 'Move Damage': '20', 'Move Damage Modifier': None, 'Move Effect': ''}]",092/165,G,Common
Haunter,Haunter (151 93),[],Stage 1,Gastly,"{'Ability Name': 'Spirit Return', 'Ability Desc': ""When you play this Pokémon from your hand to evolve 1 of your Pokémon during your turn, you may put a Supporter card from your opponent's discard pile into their hand.""}",80,Psychic,Darkness,Fighting,1,"[{'Move Cost': {'Psychic': 1, 'Colorless': 1}, 'Move Name': 'Mumble', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': ''}]",093/165,G,Uncommon
Gengar,Gengar (151 94),[],Stage 2,Haunter,,130,Psychic,Darkness,Fighting,0,"[{'Move Cost': {'Psychic': 1}, 'Move Name': 'Poltergeist', 'Move Damage': '50', 'Move Damage Modifier': ('multiply', '50'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'Your opponent reveals their hand. This attack does 50 damage for each Trainer card you find there.'}, {'Move Cost': {'Psychic': 1, 'Colorless': 1}, 'Move Name': 'Hollow Dive', 'Move Damage': '110', 'Move Damage Modifier': None, 'Move Effect': ""Put 3 damage counters on your opponent's Benched Pokémon in any way you like.""}]",094/165,G,Rare
Onix,Onix (151 95),[],Basic,,,120,Fighting,Grass,,4,"[{'Move Cost': {'Colorless': 2}, 'Move Name': 'Thumpalanche', 'Move Damage': '80', 'Move Damage Modifier': ('multiply', '80'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'Discard the top 5 cards of your deck. This attack does 80 damage for each Pokémon with a Retreat Cost of exactly 4 that you discarded in this way.'}, {'Move Cost': {'Fighting': 2, 'Colorless': 2}, 'Move Name': 'Heavy Impact', 'Move Damage': '100', 'Move Damage Modifier': None, 'Move Effect': ''}]",095/165,G,Uncommon
Drowzee,Drowzee (151 96),[],Basic,,,80,Psychic,Darkness,Fighting,2,"[{'Move Cost': {'Psychic': 1, 'Colorless': 1}, 'Move Name': 'Zen Headbutt', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': ''}]",096/165,G,Common
Hypno,Hypno (151 97),[],Stage 1,Drowzee,"{'Ability Name': 'Here for Hypnosis', 'Ability Desc': ""When you play this Pokémon from your hand to evolve 1 of your Pokémon during your turn, you may make your opponent's Active Pokémon Asleep.""}",110,Psychic,Darkness,Fighting,2,"[{'Move Cost': {'Psychic': 2, 'Colorless': 1}, 'Move Name': 'Super Psy Bolt', 'Move Damage': '110', 'Move Damage Modifier': None, 'Move Effect': ''}]",097/165,G,Uncommon
Krabby,Krabby (151 98),[],Basic,,,70,Water,Lightning,,1,"[{'Move Cost': {'Water': 1}, 'Move Name': 'Salt Water', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': 'Flip a coin. If heads, search your deck for up to 2 Basic  Energy cards and attach them to this Pokémon. Then, shuffle your deck.'}, {'Move Cost': {'Water': 3}, 'Move Name': 'Crabhammer', 'Move Damage': '50', 'Move Damage Modifier': None, 'Move Effect': ''}]",098/165,G,Common
Kingler,Kingler (151 99),[],Stage 1,Krabby,,140,Water,Lightning,,3,"[{'Move Cost': {'Water': 3}, 'Move Name': 'Hammer Arm', 'Move Damage': '90', 'Move Damage Modifier': None, 'Move Effect': ""Discard the top card of your opponent's deck.""}, {'Move Cost': {'Water': 4}, 'Move Name': 'Guillotine', 'Move Damage': '220', 'Move Damage Modifier': None, 'Move Effect': ''}]",099/165,G,Uncommon
Voltorb,Voltorb (151 100),[],Basic,,,60,Lightning,Fighting,,1,"[{'Move Cost': {'Lightning': 1}, 'Move Name': 'Tumbling Attack', 'Move Damage': '10', 'Move Damage Modifier': ('add', '10'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'Flip a coin. If heads, this attack does 20 more damage.'}]",100/165,G,Common
Electrode,Electrode (151 101),[],Stage 1,Voltorb,,90,Lightning,Fighting,,1,"[{'Move Cost': {'Lightning': 1}, 'Move Name': 'Bang Boom Chain', 'Move Damage': '20', 'Move Damage Modifier': ('add', '20'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'Before doing damage, you may discard any number of Pokémon Tools from your Pokémon. This attack does 40 more damage for each card you discarded in this way.'}, {'Move Cost': {'Lightning': 1, 'Colorless': 1}, 'Move Name': 'Electro Ball', 'Move Damage': '70', 'Move Damage Modifier': None, 'Move Effect': ''}]",101/165,G,Rare
Exeggcute,Exeggcute (151 102),[],Basic,,,60,Grass,Fire,,1,"[{'Move Cost': {'Colorless': 2}, 'Move Name': 'Ball Roll', 'Move Damage': '30', 'Move Damage Modifier': ('multiply', '30'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'Flip a coin until you get tails. This attack does 30 damage for each heads.'}]",102/165,G,Common
Exeggutor,Exeggutor (151 103),[],Stage 1,Exeggcute,,140,Grass,Fire,,3,"[{'Move Cost': {'Colorless': 2}, 'Move Name': 'Psychic', 'Move Damage': '30', 'Move Damage Modifier': ('add', '30'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': ""This attack does 30 more damage for each Energy attached to your opponent's Active Pokémon.""}, {'Move Cost': {'Grass': 2, 'Colorless': 1}, 'Move Name': 'Hammer In', 'Move Damage': '130', 'Move Damage Modifier': None, 'Move Effect': ''}]",103/165,G,Uncommon
Cubone,Cubone (151 104),[],Basic,,"{'Ability Name': 'Cheering Bone', 'Ability Desc': ""As long as this Pokémon is on your Bench, attacks used by your Marowak do 30 more damage to your opponent's Active Pokémon (before applying Weakness and Resistance).""}",70,Fighting,Grass,,1,"[{'Move Cost': {'Fighting': 1}, 'Move Name': 'Hit Twice', 'Move Damage': '10', 'Move Damage Modifier': ('multiply', '10'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'Flip 2 coins. This attack does 10 damage for each heads.'}]",104/165,G,Common
Marowak,Marowak (151 105),[],Stage 1,Cubone,,120,Fighting,Grass,,2,"[{'Move Cost': {'Fighting': 1}, 'Move Name': 'Bone Throw', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': ""This attack also does 30 damage to 1 of your opponent's Benched Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.)""}, {'Move Cost': {'Fighting': 1, 'Colorless': 1}, 'Move Name': 'Boundless Power', 'Move Damage': '120', 'Move Damage Modifier': None, 'Move Effect': ""During your next turn, this Pokémon can't attack.""}]",105/165,G,Rare
Hitmonlee,Hitmonlee (151 106),[],Basic,,,120,Fighting,,,0,"[{'Move Cost': {}, 'Move Name': 'Twister Kick create category\n', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': ""This attack does 10 damage to each of your opponent's Pokémon. (Don’t apply Weakness and Resistance for Benched Pokémon.) Switch this Pokémon with 1 of your Benched Pokémon.""}, {'Move Cost': {}, 'Move Name': 'Low Kick', 'Move Damage': '100', 'Move Damage Modifier': None, 'Move Effect': ''}]",106/165,G,Uncommon
Hitmonchan,Hitmonchan (151 107),[],Basic,,"{'Ability Name': 'Counterattack', 'Ability Desc': ""If this Pokémon is in the Active Spot and is damaged by an attack from your opponent's Pokémon (even if this Pokémon is Knocked Out), put 3 damage counters on the Attacking Pokémon.""}",120,Fighting,Psychic,,1,"[{'Move Cost': {'Fighting': 2}, 'Move Name': 'Excited Punch', 'Move Damage': '60', 'Move Damage Modifier': None, 'Move Effect': ""During your next turn, this Pokémon's Excited Punch attack does 60 more damage (before applying Weakness and Resistance).""}]",107/165,G,Uncommon
Lickitung,Lickitung (151 108),[],Basic,,,100,Colorless,Fighting,,4,"[{'Move Cost': {'Colorless': 3}, 'Move Name': 'TongueTied create category\n', 'Move Damage': '70', 'Move Damage Modifier': None, 'Move Effect': ""During your opponent's next turn, the Defending Pokémon can't attack.""}]",108/165,G,Common
Koffing,Koffing (151 109),[],Basic,,,60,Darkness,Fighting,,1,"[{'Move Cost': {'Colorless': 2}, 'Move Name': 'Suspicious Gas create category\n', 'Move Damage': '20', 'Move Damage Modifier': None, 'Move Effect': ""Your opponent's Active Pokémon is now Confused.""}]",109/165,G,Common
Weezing,Weezing (151 110),[],Stage 1,Koffing,"{'Ability Name': 'Lets Have a Blast', 'Ability Desc': ""If this Pokémon is in the Active Spot and is Knocked Out by damage from an attack from your opponent's Pokémon, flip a coin. If heads, the Attacking Pokémon is Knocked Out.""}",110,Darkness,Fighting,,2,"[{'Move Cost': {'Colorless': 2}, 'Move Name': 'Spinning Fumes create category\n', 'Move Damage': '50', 'Move Damage Modifier': None, 'Move Effect': ""This attack also does 10 damage to each of your opponent's Benched Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.)""}]",110/165,G,Rare
Rhyhorn,Rhyhorn (151 111),[],Basic,,,100,Fighting,Grass,,3,"[{'Move Cost': {'Fighting': 1, 'Colorless': 1}, 'Move Name': 'Push Down', 'Move Damage': '20', 'Move Damage Modifier': None, 'Move Effect': ""Switch out your opponent's Active Pokémon to the Bench. (Your opponent chooses the new Active Pokémon.)""}, {'Move Cost': {'Fighting': 2, 'Colorless': 1}, 'Move Name': 'Boulder Crush', 'Move Damage': '70', 'Move Damage Modifier': None, 'Move Effect': ''}]",111/165,G,Common
Rhydon,Rhydon (151 112),[],Stage 1,Rhyhorn,,120,Fighting,Grass,,4,"[{'Move Cost': {'Fighting': 1, 'Colorless': 1}, 'Move Name': 'Wrack Down', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Fighting': 2, 'Colorless': 1}, 'Move Name': 'Charismatic Drill', 'Move Damage': '40', 'Move Damage Modifier': ('add', '40'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': ""If you played Giovanni's Charisma from your hand during this turn, this attack does 140 more damage.""}]",112/165,G,Uncommon
Chansey,Chansey (151 113),[],Basic,,"{'Ability Name': 'Lucky Bonus', 'Ability Desc': ""If you took this Pokémon as a face-down Prize card during your turn and your Bench isn't full, before you put it into your hand, you may put it onto your Bench. If you put this Pokémon onto your Bench in this way, flip a coin. If heads, take 1 more Prize card.""}",110,Colorless,Fighting,,2,"[{'Move Cost': {'Colorless': 3}, 'Move Name': 'Gentle Slap', 'Move Damage': '70', 'Move Damage Modifier': None, 'Move Effect': ''}]",113/165,G,Rare
Tangela,Tangela (151 114),[],Basic,,,80,Grass,Fire,,2,"[{'Move Cost': {'Grass': 1}, 'Move Name': 'Tactful Tangling create category\n', 'Move Damage': '10', 'Move Damage Modifier': ('add', '10'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': ""If you played Erika's Invitation from your hand during this turn, this attack does 60 more damage.""}]",114/165,G,Common
Kangaskhan-ex,Kangaskhan ex (151 115),['ex'],Basic,,,230,Colorless,Fighting,,2,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Triple Draw', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': 'Draw 3 cards.'}, {'Move Cost': {'Colorless': 3}, 'Move Name': 'Incessant Punching create category\n', 'Move Damage': '100', 'Move Damage Modifier': ('multiply', '100'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'Flip 4 coins. This attack does 100 damage for each heads.'}]",115/165,G,Double Rare
Horsea,Horsea (151 116),[],Basic,,,60,Water,Lightning,,1,"[{'Move Cost': {'Water': 1}, 'Move Name': 'Rain Splash', 'Move Damage': '10', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Water': 1, 'Colorless': 2}, 'Move Name': 'Sharp Fin', 'Move Damage': '40', 'Move Damage Modifier': None, 'Move Effect': ''}]",116/165,G,Common
Seadra,Seadra (151 117),[],Stage 1,Horsea,,80,Water,Lightning,,1,"[{'Move Cost': {'Water': 1, 'Colorless': 2}, 'Move Name': 'Blinding Ink', 'Move Damage': '50', 'Move Damage Modifier': None, 'Move Effect': ""During your opponent's next turn, if the Defending Pokémon tries to use an attack, your opponent flips 2 coins. If either of them is tails, that attack doesn't happen.""}]",117/165,G,Uncommon
Goldeen,Goldeen (151 118),[],Basic,,,70,Water,Lightning,,1,"[{'Move Cost': {'Water': 1}, 'Move Name': 'Triple Strike', 'Move Damage': '10', 'Move Damage Modifier': ('multiply', '10'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'Flip 3 coins. This attack does 10 damage for each heads.'}, {'Move Cost': {'Colorless': 2}, 'Move Name': 'Sprinkle Water', 'Move Damage': '20', 'Move Damage Modifier': None, 'Move Effect': ''}]",118/165,G,Common
Seaking,Seaking (151 119),[],Stage 1,Goldeen,,110,Water,Lightning,,2,"[{'Move Cost': {'Water': 1}, 'Move Name': 'Swim Freely', 'Move Damage': '10', 'Move Damage Modifier': None, 'Move Effect': ""Flip a coin. If heads, during your opponent's next turn, prevent all damage from and effects of attacks done to this Pokémon.""}, {'Move Cost': {'Colorless': 3}, 'Move Name': 'Aqua Horn', 'Move Damage': '60', 'Move Damage Modifier': ('add', '60'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'This attack does 30 more damage for each  Energy attached to this Pokémon.'}]",119/165,G,Uncommon
