Name,Name w/ Set,Card Type,Evolution Stage,Previous Evolution,Ability,HP,Type,Weakness,Resistance,Retreat Cost,Moves,Card No,Card Mark,Card Rarity
Pikachu,Pikachu (Paldea Evolved 62),[],Basic,,,70,Lightning,Fighting,,1,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Growl', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': ""During your opponent's next turn, the Defending Pokémon's attacks do 20 less damage (before applying Weakness and Resistance).""}, {'Move Cost': {'Lightning': 1, 'Colorless': 1}, 'Move Name': 'Pika Bolt', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': ''}]",062/193,G,Common
Pikachu-ex,Pikachu ex (Paldea Evolved 63),['ex'],Basic,,,190,Lightning,Fighting,,0,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Pika Punch', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Lightning': 2, 'Colorless': 1}, 'Move Name': 'Dynamic Bolt', 'Move Damage': '220', 'Move Damage Modifier': None, 'Move Effect': 'Flip a coin. If tails, discard all Energy attached to this Pokémon.'}]",063/193,G,Double Rare
Raichu,Raichu (Paldea Evolved 64),[],Stage 1,Pikachu,,140,Lightning,Fighting,,1,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Electrocharge', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': 'Search your deck for up to 2 Basic  Energy cards and attach them to this Pokémon. Then, shuffle your deck.'}, {'Move Cost': {'Lightning': 2, 'Colorless': 1}, 'Move Name': 'Thunderbolt 10\n', 'Move Damage': '200', 'Move Damage Modifier': None, 'Move Effect': 'Discard all Energy from this Pokémon.'}]",064/193,G,Uncommon
Magnemite,Magnemite (Paldea Evolved 65),[],Basic,,,50,Lightning,Fighting,,1,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Magnetic Charge', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': 'Attach up to 2 Basic  Energy cards from your discard pile to 1 of your Benched Pokémon.'}, {'Move Cost': {'Lightning': 1, 'Colorless': 1}, 'Move Name': 'Speed Ball', 'Move Damage': '20', 'Move Damage Modifier': None, 'Move Effect': ''}]",065/193,G,Common
Voltorb,Voltorb (Paldea Evolved 66),[],Basic,,,60,Lightning,Fighting,,1,"[{'Move Cost': {'Lightning': 1}, 'Move Name': 'Lightning Ball', 'Move Damage': '10', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Colorless': 2}, 'Move Name': 'Rollout', 'Move Damage': '20', 'Move Damage Modifier': None, 'Move Effect': ''}]",066/193,G,Common
Electrode,Electrode (Paldea Evolved 67),[],Stage 1,Voltorb,,90,Lightning,Fighting,,1,"[{'Move Cost': {'Lightning': 1}, 'Move Name': 'Lightning Ball', 'Move Damage': '60', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Colorless': 3}, 'Move Name': 'Rolling Tackle', 'Move Damage': '90', 'Move Damage Modifier': None, 'Move Effect': ''}]",067/193,G,Uncommon
Shinx,Shinx (Paldea Evolved 68),[],Basic,,"{'Ability Name': 'Big Roar', 'Ability Desc': ""Once during your turn, if this Pokémon is in the Active Spot, you may switch out your opponent's Active Pokémon to the Bench. (Your opponent chooses the new Active Pokémon.)""}",40,Lightning,Fighting,,1,"[{'Move Cost': {'Lightning': 1}, 'Move Name': 'Ram', 'Move Damage': '10', 'Move Damage Modifier': None, 'Move Effect': ''}]",068/193,G,Common
Shinx,Shinx (Paldea Evolved 69),[],Basic,,,70,Lightning,Fighting,,1,"[{'Move Cost': {'Lightning': 1}, 'Move Name': 'Wild Kick', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': 'Flip a coin. If tails, this attack does nothing.'}]",069/193,G,Common
Luxio,Luxio (Paldea Evolved 70),[],Stage 1,Shinx,,90,Lightning,Fighting,,1,"[{'Move Cost': {'Lightning': 1}, 'Move Name': 'Zap Kick', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Lightning': 1, 'Colorless': 2}, 'Move Name': 'Head Bolt', 'Move Damage': '60', 'Move Damage Modifier': None, 'Move Effect': ''}]",070/193,G,Uncommon
Luxray,Luxray (Paldea Evolved 71),[],Stage 2,Luxio,"{'Ability Name': 'Swelling Flash', 'Ability Desc': 'Once during your turn, if this Pokémon is in your hand and you have more Prize cards remaining than your opponent, you may put this Pokémon onto your Bench.'}",150,Lightning,Fighting,,1,"[{'Move Cost': {'Lightning': 1, 'Colorless': 2}, 'Move Name': 'Wild Charge', 'Move Damage': '180', 'Move Damage Modifier': None, 'Move Effect': 'This Pokémon also does 20 damage to itself.'}]",071/193,G,Rare
Pincurchin,Pincurchin (Paldea Evolved 72),[],Basic,,,80,Lightning,Fighting,,2,"[{'Move Cost': {'Lightning': 3}, 'Move Name': 'Needle Crush', 'Move Damage': '70', 'Move Damage Modifier': None, 'Move Effect': ""Discard an Energy from your opponent's Active Pokémon.""}]",072/193,G,Common
Pincurchin,Pincurchin (Paldea Evolved 73),[],Basic,,,90,Lightning,Fighting,,3,"[{'Move Cost': {'Lightning': 1}, 'Move Name': 'Stun Needle', 'Move Damage': '20', 'Move Damage Modifier': None, 'Move Effect': ""Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.""}, {'Move Cost': {'Lightning': 1}, 'Move Name': 'Follow-Up Kerzap', 'Move Damage': '100', 'Move Damage Modifier': None, 'Move Effect': 'You can use this attack only if this Pokémon used Stun Needle during your last turn.'}]",073/193,G,Uncommon
Pawmi,Pawmi (Paldea Evolved 74),[],Basic,,,50,Lightning,Fighting,,1,"[{'Move Cost': {'Lightning': 1}, 'Move Name': 'Static Shock', 'Move Damage': '20', 'Move Damage Modifier': None, 'Move Effect': ''}]",074/193,G,Common
Pawmo,Pawmo (Paldea Evolved 75),[],Stage 1,Pawmi,,80,Lightning,Fighting,,1,"[{'Move Cost': {'Lightning': 1}, 'Move Name': 'Static Shock', 'Move Damage': '20', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Lightning': 2}, 'Move Name': 'Electrobullet', 'Move Damage': '50', 'Move Damage Modifier': None, 'Move Effect': ""This attack also does 30 damage to 1 of your opponent's Benched Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.)""}]",075/193,G,Uncommon
Pawmot,Pawmot (Paldea Evolved 76),[],Stage 2,Pawmo,,140,Lightning,Fighting,,1,"[{'Move Cost': {'Lightning': 1}, 'Move Name': 'Mach Bolt', 'Move Damage': '40', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Lightning': 2}, 'Move Name': 'Electric Fist', 'Move Damage': '100', 'Move Damage Modifier': None, 'Move Effect': ""This attack also does 60 damage to 1 of your opponent's Benched Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.)""}]",076/193,G,Rare
Tadbulb,Tadbulb (Paldea Evolved 77),[],Basic,,,50,Lightning,Fighting,,1,"[{'Move Cost': {'Lightning': 1}, 'Move Name': 'Thunder Wave', 'Move Damage': '10', 'Move Damage Modifier': None, 'Move Effect': ""Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.""}]",077/193,G,Common
Tadbulb,Tadbulb (Paldea Evolved 78),[],Basic,,,60,Lightning,Fighting,,1,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Stampede', 'Move Damage': '10', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Lightning': 2}, 'Move Name': 'Static Shock', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': ''}]",078/193,G,Common
Bellibolt-ex,Bellibolt ex (Paldea Evolved 79),['ex'],Stage 1,Tadbulb,,280,Lightning,Fighting,,3,"[{'Move Cost': {'Colorless': 2}, 'Move Name': 'Jumping Press', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': ""This attack does 50 damage to 1 of your opponent's Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.)""}, {'Move Cost': {'Lightning': 2, 'Colorless': 1}, 'Move Name': 'Paralyzing Ball', 'Move Damage': '160', 'Move Damage Modifier': None, 'Move Effect': ""You may discard 2  Energy from this Pokémon to make your opponent's Active Pokémon Paralyzed.""}]",079/193,G,Double Rare
Wattrel,Wattrel (Paldea Evolved 80),[],Basic,,,60,Lightning,Lightning,Fighting,1,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Peck', 'Move Damage': '10', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Colorless': 2}, 'Move Name': 'United Wings', 'Move Damage': '20', 'Move Damage Modifier': ('multiply', '20'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'This attack does 20 damage for each Pokémon in your discard pile that has the United Wings attack.'}]",080/193,G,Common
Wattrel,Wattrel (Paldea Evolved 81),[],Basic,,,60,Lightning,Lightning,Fighting,1,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Devastating Wind', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': 'Your opponent shuffles their hand into their deck and draws 4 cards.'}, {'Move Cost': {'Colorless': 3}, 'Move Name': 'Flap', 'Move Damage': '40', 'Move Damage Modifier': None, 'Move Effect': ''}]",081/193,G,Common
Kilowattrel,Kilowattrel (Paldea Evolved 82),[],Stage 1,Wattrel,,120,Lightning,Lightning,Fighting,0,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Peck', 'Move Damage': '20', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Colorless': 3}, 'Move Name': 'Jet Wing', 'Move Damage': '150', 'Move Damage Modifier': None, 'Move Effect': ""During your next turn, this Pokémon can't attack.""}]",082/193,G,Uncommon
Jigglypuff,Jigglypuff (Paldea Evolved 83),[],Basic,,,70,Psychic,Metal,,1,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Sing', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': ""Your opponent's Active Pokémon is now Asleep.""}, {'Move Cost': {'Psychic': 1, 'Colorless': 1}, 'Move Name': 'Slap', 'Move Damage': '20', 'Move Damage Modifier': None, 'Move Effect': ''}]",083/193,G,Common
Wigglytuff,Wigglytuff (Paldea Evolved 84),[],Stage 1,Jigglypuff,"{'Ability Name': 'Balloon Therapy', 'Ability Desc': 'Once during your turn, you may attach a Therapeutic Energy card from your hand to 1 of your Pokémon.'}",110,Psychic,Metal,,2,"[{'Move Cost': {'Psychic': 1, 'Colorless': 2}, 'Move Name': 'Magical Shot', 'Move Damage': '100', 'Move Damage Modifier': None, 'Move Effect': ''}]",084/193,G,Rare
Slowpoke,Slowpoke (Paldea Evolved 85),[],Basic,,,80,Psychic,Darkness,Fighting,3,"[{'Move Cost': {'Psychic': 1}, 'Move Name': 'Tail-Fishing', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': 'Flip a coin. If heads, search your deck for a card and put it into your hand. Then, shuffle your deck. If tails, discard a card from your hand.'}, {'Move Cost': {'Psychic': 2}, 'Move Name': 'Zen Headbutt', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': ''}]",085/193,G,Common
Slowking-ex,Slowking ex (Paldea Evolved 86),['ex'],Stage 1,Slowpoke,,270,Psychic,Darkness,Fighting,3,"[{'Move Cost': {'Psychic': 1}, 'Move Name': 'Profound Knowledge', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': ""Your opponent's Active Pokémon is now Confused.""}, {'Move Cost': {'Psychic': 2}, 'Move Name': 'Wise Headbutt', 'Move Damage': '130', 'Move Damage Modifier': None, 'Move Effect': 'You may search your deck for up to 2 cards and put them into your hand. Then, shuffle your deck.'}]",086/193,G,Double Rare
Misdreavus,Misdreavus (Paldea Evolved 87),[],Basic,,,70,Psychic,Darkness,Fighting,1,"[{'Move Cost': {'Psychic': 1, 'Colorless': 1}, 'Move Name': 'Hypnoblast', 'Move Damage': '10', 'Move Damage Modifier': None, 'Move Effect': ""Your opponent's Active Pokémon is now Asleep.""}]",087/193,G,Common
Mismagius,Mismagius (Paldea Evolved 88),[],Stage 1,Misdreavus,"{'Ability Name': 'Magical Flick', 'Ability Desc': ""When you play this Pokémon from your hand to evolve 1 of your Pokémon during your turn, you may move an Energy from your opponent's Active Pokémon to 1 of their Benched Pokémon.""}",90,Psychic,Darkness,Fighting,1,"[{'Move Cost': {'Psychic': 1, 'Colorless': 1}, 'Move Name': 'Psychic Sphere', 'Move Damage': '60', 'Move Damage Modifier': None, 'Move Effect': ''}]",088/193,G,Uncommon
Spiritomb,Spiritomb (Paldea Evolved 89),[],Basic,,"{'Ability Name': 'Fettered in Misfortune', 'Ability Desc': ""Basic Pokémon V in play (both yours and your opponent's) have no Abilities.""}",60,Psychic,Darkness,Fighting,1,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Fade Out', 'Move Damage': '10', 'Move Damage Modifier': None, 'Move Effect': 'Put this Pokémon and all attached cards into your hand.'}]",089/193,G,Rare
Gothita,Gothita (Paldea Evolved 90),[],Basic,,,70,Psychic,Darkness,Fighting,1,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Pound', 'Move Damage': '10', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Psychic': 1, 'Colorless': 1}, 'Move Name': 'Eerie Wave', 'Move Damage': '20', 'Move Damage Modifier': None, 'Move Effect': ""Your opponent's Active Pokémon is now Confused.""}]",090/193,G,Common
Gothorita,Gothorita (Paldea Evolved 91),[],Stage 1,Gothita,,90,Psychic,Darkness,Fighting,1,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Mind Bend', 'Move Damage': '20', 'Move Damage Modifier': None, 'Move Effect': ""Your opponent's Active Pokémon is now Confused.""}, {'Move Cost': {'Psychic': 1, 'Colorless': 1}, 'Move Name': 'Super Psy Bolt', 'Move Damage': '40', 'Move Damage Modifier': None, 'Move Effect': ''}]",091/193,G,Uncommon
Gothitelle,Gothitelle (Paldea Evolved 92),[],Stage 2,Gothorita,"{'Ability Name': 'Read the Stars', 'Ability Desc': ""Once during your turn, you may look at the top 2 cards of your opponent's deck and put 1 of them back. Put the other card on the bottom of their deck.""}",150,Psychic,Darkness,Fighting,2,"[{'Move Cost': {'Psychic': 1, 'Colorless': 1}, 'Move Name': 'Psych Out', 'Move Damage': '120', 'Move Damage Modifier': None, 'Move Effect': ""Discard a random card from your opponent's hand.""}]",092/193,G,Uncommon
Dedenne-ex,Dedenne ex (Paldea Evolved 93),['ex'],Basic,,,170,Psychic,Metal,,1,"[{'Move Cost': {'Psychic': 2}, 'Move Name': 'Tail Swap', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': ""Move all damage counters from 1 of your Benched Pokémon to your opponent's Active Pokémon.""}, {'Move Cost': {'Psychic': 3}, 'Move Name': 'Wondrous Shot', 'Move Damage': '170', 'Move Damage Modifier': None, 'Move Effect': 'Discard an Energy from this Pokémon.'}]",093/193,G,Double Rare
Oranguru,Oranguru (Paldea Evolved 94),[],Basic,,,120,Psychic,Darkness,Fighting,2,"[{'Move Cost': {'Psychic': 1, 'Colorless': 1}, 'Move Name': ""Plotter's Command"", 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': ""Choose 1 of your opponent's Active Pokémon's attacks. During your opponent's next turn, that Pokémon can't use that attack.""}, {'Move Cost': {'Psychic': 1, 'Colorless': 2}, 'Move Name': 'Super Psy Bolt', 'Move Damage': '80', 'Move Damage Modifier': None, 'Move Effect': ''}]",094/193,G,Uncommon
Sandygast,Sandygast (Paldea Evolved 95),[],Basic,,,90,Psychic,Darkness,Fighting,3,"[{'Move Cost': {'Colorless': 2}, 'Move Name': 'Mumble', 'Move Damage': '20', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Psychic': 1, 'Colorless': 2}, 'Move Name': 'Mud Shot', 'Move Damage': '40', 'Move Damage Modifier': None, 'Move Effect': ''}]",095/193,G,Common
Palossand,Palossand (Paldea Evolved 96),[],Stage 1,Sandygast,,150,Psychic,Darkness,Fighting,4,"[{'Move Cost': {'Psychic': 1, 'Colorless': 1}, 'Move Name': 'Spooky Shot', 'Move Damage': '40', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Psychic': 1, 'Colorless': 2}, 'Move Name': 'Earthen Power', 'Move Damage': '80', 'Move Damage Modifier': ('add', '80'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'If you have a Stadium in play, this attack does 80 more damage.'}]",096/193,G,Uncommon
Mimikyu,Mimikyu (Paldea Evolved 97),[],Basic,,"{'Ability Name': 'Safeguard', 'Ability Desc': ""Prevent all damage done to this Pokémon by attacks from your opponent's Pokémon ex and Pokémon V.""}",70,Psychic,Metal,,1,"[{'Move Cost': {'Psychic': 1, 'Colorless': 1}, 'Move Name': 'Ghost Eye', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': ""Put 7 damage counters on your opponent's Active Pokémon.""}]",097/193,G,Rare
Ceruledge,Ceruledge (Paldea Evolved 98),[],Stage 1,Charcadet,,140,Psychic,Darkness,Fighting,2,"[{'Move Cost': {'Colorless': 2}, 'Move Name': 'Life Sucker', 'Move Damage': '50', 'Move Damage Modifier': None, 'Move Effect': 'Heal 30 damage from this Pokémon.'}, {'Move Cost': {'Psychic': 1, 'Colorless': 2}, 'Move Name': 'Fighting Sword', 'Move Damage': '100', 'Move Damage Modifier': ('add', '100'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': ""If your opponent's Active Pokémon is a Pokémon ex or Pokémon V, this attack does 100 more damage.""}]",098/193,G,Rare
Rabsca,Rabsca (Paldea Evolved 99),[],Stage 1,Rellor,,70,Psychic,Darkness,Fighting,1,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Revival Blessing', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': 'Put a Pokémon from your discard pile onto your Bench.'}, {'Move Cost': {'Psychic': 2}, 'Move Name': 'Psybeam', 'Move Damage': '50', 'Move Damage Modifier': None, 'Move Effect': ""Your opponent's Active Pokémon is now Confused.""}]",099/193,G,Rare
Tinkatink,Tinkatink (Paldea Evolved 100),[],Basic,,,60,Psychic,Metal,,1,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Collect', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': 'Draw a card.'}, {'Move Cost': {'Psychic': 1, 'Colorless': 1}, 'Move Name': 'Corkscrew Punch', 'Move Damage': '20', 'Move Damage Modifier': None, 'Move Effect': ''}]",100/193,G,Common
Tinkatink,Tinkatink (Paldea Evolved 101),[],Basic,,,60,Psychic,Metal,,1,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Scrap Pickup', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': 'Put an Item card from your discard pile into your hand.'}, {'Move Cost': {'Psychic': 1, 'Colorless': 2}, 'Move Name': 'Fairy Wind', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': ''}]",101/193,G,Common
Tinkatink,Tinkatink (Paldea Evolved 102),[],Basic,,,70,Psychic,Metal,,1,"[{'Move Cost': {'Psychic': 1}, 'Move Name': 'Brutal Swing', 'Move Damage': '10', 'Move Damage Modifier': ('add', '10'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'Flip a coin. If heads, this attack does 20 more damage.'}]",102/193,G,Common
Tinkatuff,Tinkatuff (Paldea Evolved 103),[],Stage 1,Tinkatink,,80,Psychic,Metal,,2,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Light Punch', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Psychic': 1, 'Colorless': 1}, 'Move Name': 'Boundless Power', 'Move Damage': '80', 'Move Damage Modifier': None, 'Move Effect': ""During your next turn, this Pokémon can't attack.""}]",103/193,G,Uncommon
Tinkatuff,Tinkatuff (Paldea Evolved 104),[],Stage 1,Tinkatink,,90,Psychic,Metal,,2,"[{'Move Cost': {'Colorless': 2}, 'Move Name': 'Play Rough', 'Move Damage': '30', 'Move Damage Modifier': ('add', '30'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'Flip a coin. If heads, this attack does 30 more damage.'}, {'Move Cost': {'Psychic': 1, 'Colorless': 2}, 'Move Name': 'Pulverizing Press', 'Move Damage': '60', 'Move Damage Modifier': None, 'Move Effect': ""This attack's damage isn't affected by any effects on your opponent's Active Pokémon.""}]",104/193,G,Uncommon
Tinkaton,Tinkaton (Paldea Evolved 105),[],Stage 2,Tinkatuff,"{'Ability Name': 'Gather Materials', 'Ability Desc': 'You must discard a card from your hand in order to use this Ability. Once during your turn, you may draw 3 cards.'}",140,Psychic,Metal,,2,"[{'Move Cost': {'Psychic': 1, 'Colorless': 1}, 'Move Name': 'Special Hammer', 'Move Damage': '90', 'Move Damage Modifier': ('add', '90'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'If this Pokémon has any Special Energy attached, this attack does 90 more damage.'}]",105/193,G,Rare
Mankey,Mankey (Paldea Evolved 106),[],Basic,,,60,Fighting,Psychic,,1,"[{'Move Cost': {'Fighting': 1}, 'Move Name': 'Low Kick', 'Move Damage': '10', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Fighting': 1, 'Colorless': 1}, 'Move Name': 'Hang Down', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': ''}]",106/193,G,Common
Primeape,Primeape (Paldea Evolved 107),[],Stage 1,Mankey,,110,Fighting,Psychic,,2,"[{'Move Cost': {'Fighting': 1}, 'Move Name': 'Low Kick', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Fighting': 1, 'Colorless': 1}, 'Move Name': 'Pummel', 'Move Damage': '60', 'Move Damage Modifier': ('add', '60'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'Flip a coin. If heads, this attack does 60 more damage.'}]",107/193,G,Uncommon
Paldean Tauros,Paldean Tauros (Paldea Evolved 108),[],Basic,,,130,Fighting,Psychic,,2,"[{'Move Cost': {'Colorless': 2}, 'Move Name': 'Raging Horns', 'Move Damage': '20', 'Move Damage Modifier': ('add', '20'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'This attack does 10 more damage for each damage counter on this Pokémon.'}, {'Move Cost': {'Fighting': 2, 'Colorless': 1}, 'Move Name': 'Combat Tackle', 'Move Damage': '130', 'Move Damage Modifier': None, 'Move Effect': 'This Pokémon also does 30 damage to itself.'}]",108/193,G,Uncommon
Sudowoodo,Sudowoodo (Paldea Evolved 109),[],Basic,,,110,Fighting,Grass,,1,"[{'Move Cost': {'Fighting': 1}, 'Move Name': 'Hit and Hide', 'Move Damage': '20', 'Move Damage Modifier': None, 'Move Effect': ""Flip a coin. If heads, during your opponent's next turn, prevent all damage from and effects of attacks done to this Pokémon.""}, {'Move Cost': {'Fighting': 1, 'Colorless': 2}, 'Move Name': 'Elbow Strike', 'Move Damage': '90', 'Move Damage Modifier': None, 'Move Effect': ''}]",109/193,G,Uncommon
Larvitar,Larvitar (Paldea Evolved 110),[],Basic,,,70,Fighting,Grass,,2,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Double Stab', 'Move Damage': '10', 'Move Damage Modifier': ('multiply', '10'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'Flip 2 coins. This attack does 10 damage for each heads.'}]",110/193,G,Common
Pupitar,Pupitar (Paldea Evolved 111),[],Stage 1,Larvitar,,90,Fighting,Grass,,1,"[{'Move Cost': {'Colorless': 2}, 'Move Name': 'Headbutt Bounce', 'Move Damage': '50', 'Move Damage Modifier': None, 'Move Effect': ''}]",111/193,G,Uncommon
Makuhita,Makuhita (Paldea Evolved 112),[],Basic,,,90,Fighting,Psychic,,3,"[{'Move Cost': {'Colorless': 2}, 'Move Name': 'Slap Push', 'Move Damage': '40', 'Move Damage Modifier': None, 'Move Effect': ''}]",112/193,G,Common
Hariyama,Hariyama (Paldea Evolved 113),[],Stage 1,Makuhita,"{'Ability Name': 'Arm Thrust Practice', 'Ability Desc': ""All of your Pokémon take 10 less damage from attacks from your opponent's Pokémon (after applying Weakness and Resistance).""}",140,Fighting,Psychic,,3,"[{'Move Cost': {'Fighting': 1, 'Colorless': 2}, 'Move Name': 'Rocket Slap', 'Move Damage': '120', 'Move Damage Modifier': None, 'Move Effect': ''}]",113/193,G,Rare
Croagunk,Croagunk (Paldea Evolved 114),[],Basic,,,70,Fighting,Psychic,,1,"[{'Move Cost': {'Fighting': 1}, 'Move Name': 'Poison Sting', 'Move Damage': '10', 'Move Damage Modifier': None, 'Move Effect': ""Your opponent's Active Pokémon is now Poisoned.""}]",114/193,G,Common
Toxicroak,Toxicroak (Paldea Evolved 115),[],Stage 1,Croagunk,,130,Fighting,Psychic,,1,"[{'Move Cost': {'Fighting': 1}, 'Move Name': 'Pierce', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Fighting': 1, 'Colorless': 1}, 'Move Name': 'Knuckle Claws', 'Move Damage': '60', 'Move Damage Modifier': None, 'Move Effect': ""Your opponent's Active Pokémon is now Poisoned.""}]",115/193,G,Uncommon
Rockruff,Rockruff (Paldea Evolved 116),[],Basic,,,70,Fighting,Grass,,1,"[{'Move Cost': {'Fighting': 1}, 'Move Name': 'Rock Throw', 'Move Damage': '10', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Fighting': 1, 'Colorless': 2}, 'Move Name': 'Bite', 'Move Damage': '40', 'Move Damage Modifier': None, 'Move Effect': ''}]",116/193,G,Common
Lycanroc-ex,Lycanroc ex (Paldea Evolved 117),['ex'],Stage 1,Rockruff,,260,Fighting,Psychic,,2,"[{'Move Cost': {'Fighting': 1}, 'Move Name': 'Rock Throw', 'Move Damage': '40', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Fighting': 1, 'Colorless': 2}, 'Move Name': 'Scary Fangs', 'Move Damage': '140', 'Move Damage Modifier': None, 'Move Effect': ""During your opponent's next turn, if this Pokémon is damaged by an attack (even if it is Knocked Out), put 10 damage counters on the Attacking Pokémon.""}]",117/193,G,Double Rare
Passimian,Passimian (Paldea Evolved 118),[],Basic,,,110,Fighting,Psychic,,1,"[{'Move Cost': {'Fighting': 2}, 'Move Name': 'Make the Assist', 'Move Damage': '70', 'Move Damage Modifier': None, 'Move Effect': 'Move an Energy from this Pokémon to 1 of your Benched Pokémon.'}]",118/193,G,Uncommon
Falinks,Falinks (Paldea Evolved 119),[],Basic,,,110,Fighting,Psychic,,2,"[{'Move Cost': {'Fighting': 1}, 'Move Name': 'Headbutt', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Fighting': 1, 'Colorless': 2}, 'Move Name': 'Reckless Charge Together', 'Move Damage': '70', 'Move Damage Modifier': ('add', '70'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'If Falinks is on your Bench, this attack does 90 more damage.'}]",119/193,G,Common
Nacli,Nacli (Paldea Evolved 120),[],Basic,,,60,Fighting,Grass,,2,"[{'Move Cost': {'Fighting': 1}, 'Move Name': 'Headbutt', 'Move Damage': '20', 'Move Damage Modifier': None, 'Move Effect': ''}]",120/193,G,Common
