Name,Name w/ Set,Card Type,Evolution Stage,Previous Evolution,Ability,HP,Type,Weakness,Resistance,Retreat Cost,Moves,Card No,Card Mark,Card Rarity
Eevee,Eevee (Pokémon GO 54),[],Basic,,,60,Colorless,Fighting,,1,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Whiny Voice', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': ""Choose a random card from your opponent's hand. Your opponent reveals that card and shuffles it into their deck.""}, {'Move Cost': {'Colorless': 2}, 'Move Name': 'Tackle', 'Move Damage': '20', 'Move Damage Modifier': None, 'Move Effect': ''}]",054/078,F,Common
Snorlax,Snorlax (Pokémon GO 55),[],Basic,,"{'Ability Name': 'Block', 'Ability Desc': ""As long as this Pokémon is in the Active Spot, your opponent's Active Pokémon can't retreat.""}",150,Colorless,Fighting,,4,"[{'Move Cost': {'Colorless': 4}, 'Move Name': 'Collapse', 'Move Damage': '150', 'Move Damage Modifier': None, 'Move Effect': 'This Pokémon is now Asleep.'}]",055/078,F,Rare Holo
Aipom,Aipom (Pokémon GO 56),[],Basic,,,60,Colorless,Fighting,,1,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Bustle', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': ""Flip a coin. If heads, during your opponent's next turn, prevent all damage from and effects of attacks done to this Pokémon.""}, {'Move Cost': {'Colorless': 3}, 'Move Name': 'Slap', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': ''}]",056/078,F,Common
Ambipom,Ambipom (Pokémon GO 57),[],Stage 1,Aipom,"{'Ability Name': 'Primate Dexterity', 'Ability Desc': 'If any damage is done to this Pokémon by attacks, flip a coin. If heads, prevent that damage.'}",90,Colorless,Fighting,,1,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Full Tilt Fling MAX\n', 'Move Damage': '60', 'Move Damage Modifier': ('multiply', '60'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'Flip a coin for each Energy attached to this Pokémon. This attack does 60 damage for each heads.'}]",057/078,F,Common
Slaking-V,Slaking V (Pokémon GO 58),['V'],Basic,,"{'Ability Name': 'Kinda Lazy', 'Ability Desc': ""If you have exactly 2, 4, or 6 Prize cards remaining, this Pokémon can't attack.""}",230,Colorless,Fighting,,3,"[{'Move Cost': {'Colorless': 4}, 'Move Name': 'Heavy Impact', 'Move Damage': '260', 'Move Damage Modifier': None, 'Move Effect': ''}]",058/078,F,Ultra-Rare Rare
Bidoof,Bidoof (Pokémon GO 59),[],Basic,,,70,Colorless,Fighting,,2,"[{'Move Cost': {'Colorless': 3}, 'Move Name': 'Take Down', 'Move Damage': '50', 'Move Damage Modifier': None, 'Move Effect': 'This Pokémon also does 10 damage to itself.'}]",059/078,F,Common
Bibarel,Bibarel (Pokémon GO 60),[],Stage 1,Bidoof,"{'Ability Name': 'Reassuring Dam', 'Ability Desc': ""As long as this Pokémon is on your Bench, cards in your deck can't be discarded by effects of your opponent's attacks, Abilities, Item cards, or Supporter cards.""}",120,Colorless,Fighting,,2,"[{'Move Cost': {'Colorless': 3}, 'Move Name': 'Hammer In', 'Move Damage': '80', 'Move Damage Modifier': None, 'Move Effect': ''}]",060/078,F,Common
Pidove,Pidove (Pokémon GO 61),[],Basic,,,60,Colorless,Lightning,Fighting,1,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Growl', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': ""During your opponent's next turn, the Defending Pokémon's attacks do 20 less damage (before applying Weakness and Resistance).""}, {'Move Cost': {'Colorless': 2}, 'Move Name': 'Flap', 'Move Damage': '20', 'Move Damage Modifier': None, 'Move Effect': ''}]",061/078,F,Common
Tranquill,Tranquill (Pokémon GO 62),[],Stage 1,Pidove,,80,Colorless,Lightning,Fighting,1,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Aerial Ace', 'Move Damage': '20', 'Move Damage Modifier': ('add', '20'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'Flip a coin. If heads, this attack does 20 more damage.'}, {'Move Cost': {'Colorless': 2}, 'Move Name': 'Flap', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': ''}]",062/078,F,Common
Unfezant,Unfezant (Pokémon GO 63),[],Stage 2,Tranquill,,140,Colorless,Lightning,Fighting,1,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Gust', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Colorless': 2}, 'Move Name': 'Hurricane Wing', 'Move Damage': '70', 'Move Damage Modifier': ('multiply', '70'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'Flip 4 coins. This attack does 70 damage for each heads.'}]",063/078,F,Uncommon
