Name,Name w/ Set,Card Type,Evolution Stage,Previous Evolution,Ability,HP,Type,Weakness,Resistance,Retreat Cost,Moves,Card No,Card Mark,Card Rarity
Togepi,Togepi (Astral Radiance 55),[],Basic,,"{'Ability Name': 'Touch of Happiness', 'Ability Desc': 'When you play this Pokémon from your hand onto your Bench during your turn, you may heal 10 damage from your Active Pokémon.'}",50,Psychic,Metal,,1,"[{'Move Cost': {'Psychic': 1}, 'Move Name': 'Rollout', 'Move Damage': '10', 'Move Damage Modifier': None, 'Move Effect': ''}]",055/189,F,Common
Togetic,Togetic (Astral Radiance 56),[],Stage 1,Togepi,"{'Ability Name': 'Voice of Happiness', 'Ability Desc': 'When you play this Pokémon from your hand to evolve 1 of your Pokémon during your turn, you may heal 30 damage from your Active Pokémon.'}",80,Psychic,Metal,,1,"[{'Move Cost': {'Psychic': 1, 'Colorless': 1}, 'Move Name': 'Fairy Wind', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': ''}]",056/189,F,Uncommon
Togekiss,Togekiss (Astral Radiance 57),[],Stage 2,Togetic,"{'Ability Name': 'Shine of Happiness', 'Ability Desc': 'When you play this Pokémon from your hand to evolve 1 of your Pokémon during your turn, you may heal 90 damage from your Active Pokémon.'}",130,Psychic,Metal,,1,"[{'Move Cost': {'Psychic': 1, 'Colorless': 2}, 'Move Name': 'Magical Shot', 'Move Damage': '120', 'Move Damage Modifier': None, 'Move Effect': ''}]",057/189,F,Rare Holo
Misdreavus,Misdreavus (Astral Radiance 58),[],Basic,,,60,Psychic,Darkness,Fighting,1,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Mumble', 'Move Damage': '10', 'Move Damage Modifier': None, 'Move Effect': ''}]",058/189,F,Common
Mismagius,Mismagius (Astral Radiance 59),[],Stage 1,Misdreavus,,90,Psychic,Darkness,Fighting,1,"[{'Move Cost': {'Psychic': 1}, 'Move Name': 'Ominous Prose', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': 'Your opponent reveals their hand. If they have 4 or more cards in their hand, choose all but 3, and your opponent shuffles the chosen cards into their deck.'}, {'Move Cost': {'Psychic': 1, 'Colorless': 1}, 'Move Name': 'Psybeam', 'Move Damage': '50', 'Move Damage Modifier': None, 'Move Effect': ""Your opponent's Active Pokémon is now Confused.""}]",059/189,F,Rare
Ralts,Ralts (Astral Radiance 60),[],Basic,,,70,Psychic,Darkness,Fighting,1,"[{'Move Cost': {'Psychic': 1}, 'Move Name': 'Teleportation Burst', 'Move Damage': '10', 'Move Damage Modifier': None, 'Move Effect': 'Switch this Pokémon with 1 of your Benched Pokémon.'}]",060/189,F,Common
Kirlia,Kirlia (Astral Radiance 61),[],Stage 1,Ralts,,90,Psychic,Darkness,Fighting,1,"[{'Move Cost': {'Psychic': 1}, 'Move Name': 'Teleportation Burst', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': 'Switch this Pokémon with 1 of your Benched Pokémon.'}]",061/189,F,Uncommon
Gallade,Gallade (Astral Radiance 62),[],Stage 2,Kirlia,"{'Ability Name': 'Buddy Catch', 'Ability Desc': 'Once during your turn, you may search your deck for a Supporter card, reveal it, and put it into your hand. Then, shuffle your deck.'}",160,Psychic,Darkness,Fighting,2,"[{'Move Cost': {'Psychic': 1, 'Colorless': 2}, 'Move Name': 'Swirling Slice', 'Move Damage': '160', 'Move Damage Modifier': None, 'Move Effect': 'Move an Energy from this Pokémon to 1 of your Benched Pokémon.'}]",062/189,F,Rare Holo
Drifloon,Drifloon (Astral Radiance 63),[],Basic,,,60,Psychic,Darkness,Fighting,1,"[{'Move Cost': {'Psychic': 1}, 'Move Name': 'Triple Spin', 'Move Damage': '10', 'Move Damage Modifier': ('multiply', '10'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'Flip 3 coins. This attack does 10 damage for each heads.'}]",063/189,F,Common
Drifblim,Drifblim (Astral Radiance 64),[],Stage 1,Drifloon,,110,Psychic,Darkness,Fighting,1,"[{'Move Cost': {'Psychic': 1}, 'Move Name': 'Spooky Balloon', 'Move Damage': '50', 'Move Damage Modifier': None, 'Move Effect': ""Put 2 damage counters on 1 of your opponent's Benched Pokémon.""}]",064/189,F,Uncommon
Uxie,Uxie (Astral Radiance 65),[],Basic,,,70,Psychic,Darkness,Fighting,1,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Wise Guidance', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': 'Search your deck for a card and put it into your hand. Then, shuffle your deck.'}, {'Move Cost': {'Psychic': 1}, 'Move Name': 'Psyshot', 'Move Damage': '20', 'Move Damage Modifier': None, 'Move Effect': ''}]",065/189,F,Uncommon
Mesprit,Mesprit (Astral Radiance 66),[],Basic,,"{'Ability Name': 'Mental Shroud', 'Ability Desc': 'If you have Uxie and Azelf in play, your Pokémon have no Weakness.'}",70,Psychic,Darkness,Fighting,1,"[{'Move Cost': {'Psychic': 2}, 'Move Name': 'Zen Headbutt', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': ''}]",066/189,F,Rare Holo
Azelf,Azelf (Astral Radiance 67),[],Basic,,,70,Psychic,Darkness,Fighting,1,"[{'Move Cost': {'Psychic': 1}, 'Move Name': 'Mind Bend', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': ""Your opponent's Active Pokémon is now Confused.""}]",067/189,F,Uncommon
Diancie,Diancie (Astral Radiance 68),[],Basic,,"{'Ability Name': 'Princesss Curtain', 'Ability Desc': 'As long as this Pokémon is in the Active Spot, whenever your opponent plays a Supporter card from their hand, prevent all effects of that card done to your Benched Basic Pokémon.'}",90,Psychic,Metal,,1,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Spike Draw', 'Move Damage': '20', 'Move Damage Modifier': None, 'Move Effect': 'Draw 2 cards.'}]",068/189,F,Rare Holo
Wyrdeer,Wyrdeer (Astral Radiance 69),[],Stage 1,Stantler,"{'Ability Name': 'Hurried Gait', 'Ability Desc': 'Once during your turn, you may draw a card.'}",140,Psychic,Darkness,Fighting,2,"[{'Move Cost': {'Colorless': 2}, 'Move Name': 'Extrasensory', 'Move Damage': '40', 'Move Damage Modifier': ('add', '40'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'If you have the same number of cards in your hand as your opponent, this attack does 80 more damage.'}]",069/189,F,Rare Holo
Hisuian Growlithe,Hisuian Growlithe (Astral Radiance 70),[],Basic,,,80,Fighting,Grass,,2,"[{'Move Cost': {}, 'Move Name': 'Defensive Posture', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': ""Flip a coin. If heads, during your opponent's next turn, prevent all damage done to this Pokémon by attacks.""}, {'Move Cost': {'Fighting': 1, 'Colorless': 1}, 'Move Name': 'Bite', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': ''}]",070/189,F,Common
Hisuian Arcanine,Hisuian Arcanine (Astral Radiance 71),[],Stage 1,Hisuian Growlithe,,150,Fighting,Grass,,2,"[{'Move Cost': {'Fighting': 1, 'Colorless': 1}, 'Move Name': 'Boulder Crush', 'Move Damage': '50', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Fighting': 2, 'Colorless': 1}, 'Move Name': 'Scorching Horn', 'Move Damage': '80', 'Move Damage Modifier': ('add', '80'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': ""If this Pokémon has any  Energy attached, this attack does 80 more damage, and your opponent's Active Pokémon is now Burned.""}]",071/189,F,Rare
Machamp-V,Machamp V (Astral Radiance 72),['V'],Basic,,,220,Fighting,Psychic,,3,"[{'Move Cost': {'Fighting': 1, 'Colorless': 1}, 'Move Name': 'Revenge Buster', 'Move Damage': '50', 'Move Damage Modifier': ('add', '50'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'If your Benched Pokémon have any damage counters on them, this attack does 50 more damage.'}, {'Move Cost': {'Fighting': 2, 'Colorless': 1}, 'Move Name': 'Seismic Toss', 'Move Damage': '140', 'Move Damage Modifier': None, 'Move Effect': ''}]",072/189,F,Ultra-Rare Rare
Machamp-VMAX,Machamp VMAX (Astral Radiance 73),['VMAX'],Pokémon VMAXEvolves from Machamp VGigantamax,Machamp VGigantamax,,330,Fighting,Psychic,,3,"[{'Move Cost': {'Fighting': 1, 'Colorless': 1}, 'Move Name': 'Revenge Buster', 'Move Damage': '80', 'Move Damage Modifier': ('add', '80'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'If your Benched Pokémon have any damage counters on them, this attack does 140 more damage.'}, {'Move Cost': {'Fighting': 2, 'Colorless': 1}, 'Move Name': 'G-Max Chi Strike', 'Move Damage': '240', 'Move Damage Modifier': None, 'Move Effect': ""During your next turn, this Pokémon can't use G-Max Chi Strike.""}]",073/189,F,Rare VMAX
Sudowoodo,Sudowoodo (Astral Radiance 74),[],Basic,,"{'Ability Name': 'Vamoose', 'Ability Desc': 'If this Pokémon has any damage counters on it, it has no Retreat Cost.'}",110,Fighting,Grass,,2,"[{'Move Cost': {'Fighting': 2}, 'Move Name': 'Double-Edge', 'Move Damage': '90', 'Move Damage Modifier': None, 'Move Effect': 'This Pokémon also does 30 damage to itself.'}]",074/189,F,Common
Regirock,Regirock (Astral Radiance 75),[],Basic,,,130,Fighting,Grass,,3,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Regi Gate', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': 'Search your deck for a Basic Pokémon and put it onto your Bench. Then, shuffle your deck.'}, {'Move Cost': {'Fighting': 2, 'Colorless': 1}, 'Move Name': 'Giga Impact', 'Move Damage': '140', 'Move Damage Modifier': None, 'Move Effect': ""During your next turn, this Pokémon can't attack.""}]",075/189,F,Rare
Cranidos,Cranidos (Astral Radiance 76),[],Stage 1,Unidentified Fossil,,90,Fighting,Grass,,2,"[{'Move Cost': {'Fighting': 1}, 'Move Name': 'Ram', 'Move Damage': '20', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Fighting': 2}, 'Move Name': 'Stone Edge', 'Move Damage': '40', 'Move Damage Modifier': ('add', '40'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'Flip a coin. If heads, this attack does 40 more damage.'}]",076/189,F,Uncommon
Rampardos,Rampardos (Astral Radiance 77),[],Stage 2,Cranidos,,170,Fighting,Grass,,2,"[{'Move Cost': {'Fighting': 1}, 'Move Name': 'Headbutt Bounce', 'Move Damage': '60', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Fighting': 2}, 'Move Name': 'Jurassic Hammer', 'Move Damage': '240', 'Move Damage Modifier': None, 'Move Effect': 'If your opponent has 3 or fewer cards in their hand, this attack does nothing.'}]",077/189,F,Rare Holo
Lucario-V,Lucario V (SWSH Promo 213),['V'],Basic,,,210,Fighting,Psychic,,2,"[{'Move Cost': {'Colorless': 2}, 'Move Name': 'Crushing Punch', 'Move Damage': '50', 'Move Damage Modifier': None, 'Move Effect': ""Discard a Special Energy from your opponent's Active Pokémon.""}, {'Move Cost': {'Fighting': 1, 'Colorless': 2}, 'Move Name': 'Cyclone Kick', 'Move Damage': '120', 'Move Damage Modifier': None, 'Move Effect': ''}]",078/189,F,Ultra-Rare Rare
Hippopotas,Hippopotas (Astral Radiance 79),[],Basic,,,100,Fighting,Grass,,4,"[{'Move Cost': {'Fighting': 1, 'Colorless': 1}, 'Move Name': 'Mud-Slap', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Fighting': 1, 'Colorless': 3}, 'Move Name': 'Rolling Tackle', 'Move Damage': '90', 'Move Damage Modifier': None, 'Move Effect': ''}]",079/189,F,Common
Hippowdon,Hippowdon (Astral Radiance 80),[],Stage 1,Hippopotas,,150,Fighting,Grass,,4,"[{'Move Cost': {'Fighting': 1, 'Colorless': 2}, 'Move Name': 'Bite', 'Move Damage': '80', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Fighting': 1, 'Colorless': 3}, 'Move Name': 'Sand Breath', 'Move Damage': '180', 'Move Damage Modifier': None, 'Move Effect': 'Discard 2 Energy from this Pokémon.'}]",080/189,F,Uncommon
Radiant Hawlucha,Radiant Hawlucha (Astral Radiance 81),[],Basic,,"{'Ability Name': 'Big Match', 'Ability Desc': ""As long as this Pokémon is on your Bench, your Pokémon's attacks do 30 more damage to your opponent's Active Pokémon VMAX (before applying Weakness and Resistance).""}",90,Fighting,Psychic,,1,"[{'Move Cost': {'Fighting': 1, 'Colorless': 1}, 'Move Name': 'Spiral Kick', 'Move Damage': '50', 'Move Damage Modifier': None, 'Move Effect': ''}]",081/189,F,Rare Radiant
Hisuian Decidueye,Hisuian Decidueye (Astral Radiance 82),[],Stage 2,Dartrix,,160,Fighting,Psychic,,2,"[{'Move Cost': {}, 'Move Name': 'Piercing Claw', 'Move Damage': '30', 'Move Damage Modifier': ('multiply', '30'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': ""This attack does 30 damage for each damage counter on your opponent's Active Pokémon.""}, {'Move Cost': {'Fighting': 1, 'Colorless': 2}, 'Move Name': 'Direct Arrow', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': ""This attack does 80 damage to 1 of your opponent's Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.)""}]",082/189,F,Rare Holo
Hisuian Decidueye-V,Hisuian Decidueye V (Astral Radiance 83),['V'],Basic,,,220,Fighting,Psychic,,2,"[{'Move Cost': {'Fighting': 1}, 'Move Name': 'Mountain Hunt', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': 'Search your deck for up to 2 cards and put them into your hand. Then, shuffle your deck.'}, {'Move Cost': {'Fighting': 1, 'Colorless': 2}, 'Move Name': 'Close-Quarters Shooting', 'Move Damage': '100', 'Move Damage Modifier': None, 'Move Effect': ""This attack's damage isn't affected by any effects on your opponent's Active Pokémon.""}]",083/189,F,Ultra-Rare Rare
Hisuian Decidueye-VSTAR,Hisuian Decidueye VSTAR (Astral Radiance 84),['VSTAR'],Pokémon VSTAREvolves from Hisuian Decidueye V,Hisuian Decidueye V,"{'Ability Name': 'Star of Fortune', 'Ability Desc': ""During your turn, you may draw cards until you have 8 cards in your hand. (You can't use more than 1 VSTAR Power in a game.)""}",270,Fighting,Psychic,,2,"[{'Move Cost': {'Fighting': 1, 'Colorless': 2}, 'Move Name': 'Somersault Feathers', 'Move Damage': '160', 'Move Damage Modifier': ('add', '160'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'You may discard up to 3 Energy cards from your hand. This attack does 30 more damage for each card you discarded in this way.'}]",084/189,F,Rare VSTAR
Kleavor,Kleavor (Astral Radiance 85),[],Stage 1,Scyther,,140,Fighting,Grass,,2,"[{'Move Cost': {'Colorless': 2}, 'Move Name': 'Rout', 'Move Damage': '10', 'Move Damage Modifier': ('add', '10'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': ""This attack does 30 more damage for each of your opponent's Benched Pokémon.""}, {'Move Cost': {'Fighting': 1, 'Colorless': 2}, 'Move Name': 'Rocky Tackle', 'Move Damage': '150', 'Move Damage Modifier': None, 'Move Effect': 'This Pokémon also does 50 damage to itself.'}]",085/189,F,Rare
Kleavor,Kleavor (Astral Radiance 86),[],Stage 1,Scyther,,140,Fighting,Grass,,2,"[{'Move Cost': {'Colorless': 2}, 'Move Name': 'Timber Cleave', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': ""Flip 2 coins. If both of them are heads, your opponent's Active Pokémon is Knocked Out.""}, {'Move Cost': {'Fighting': 2}, 'Move Name': 'Berserker Tackle', 'Move Damage': '120', 'Move Damage Modifier': None, 'Move Effect': 'This Pokémon also does 30 damage to itself.'}]",086/189,F,Rare Holo
Kleavor-V,Kleavor V (Astral Radiance 87),['V'],Basic,,,210,Fighting,Grass,,2,"[{'Move Cost': {'Fighting': 1}, 'Move Name': 'Cut', 'Move Damage': '40', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Fighting': 2, 'Colorless': 1}, 'Move Name': 'Axe Slash', 'Move Damage': '150', 'Move Damage Modifier': None, 'Move Effect': ""Discard an Energy from this Pokémon. If you do, discard an Energy from your opponent's Active Pokémon.""}]",087/189,F,Ultra-Rare Rare
Hisuian Qwilfish,Hisuian Qwilfish (Astral Radiance 88),[],Basic,,,80,Darkness,Fighting,,1,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Ram', 'Move Damage': '10', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Darkness': 1, 'Colorless': 1}, 'Move Name': 'Rolling Tackle', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': ''}]",088/189,F,Common
Hisuian Qwilfish,Hisuian Qwilfish (Astral Radiance 89),[],Basic,,,80,Darkness,Fighting,,2,"[{'Move Cost': {}, 'Move Name': 'Spiny Rush', 'Move Damage': '10', 'Move Damage Modifier': ('multiply', '10'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'Flip a coin until you get tails. This attack does 10 damage for each heads.'}]",089/189,F,Common
Hisuian Overqwil,Hisuian Overqwil (Astral Radiance 90),[],Stage 1,Hisuian Qwilfish,,130,Darkness,Fighting,,2,"[{'Move Cost': {}, 'Move Name': 'Tormenting Poison', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': ""Your opponent's Active Pokémon is now Poisoned. During Pokémon Checkup, put 5 damage counters on that Pokémon instead of 1.""}, {'Move Cost': {'Darkness': 1, 'Colorless': 1}, 'Move Name': 'Pinning', 'Move Damage': '50', 'Move Damage Modifier': None, 'Move Effect': ""During your opponent's next turn, the Defending Pokémon can't retreat.""}]",090/189,F,Uncommon
Hisuian Overqwil,Hisuian Overqwil (Astral Radiance 91),[],Stage 1,Hisuian Qwilfish,,130,Darkness,Fighting,,2,"[{'Move Cost': {'Darkness': 1}, 'Move Name': 'Dirty Press', 'Move Damage': '30', 'Move Damage Modifier': ('add', '30'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'If you have at least 3  Energy in play, this attack does 90 more damage.'}, {'Move Cost': {'Darkness': 1, 'Colorless': 1}, 'Move Name': 'Pierce', 'Move Damage': '70', 'Move Damage Modifier': None, 'Move Effect': ''}]",091/189,F,Rare
Hisuian Sneasel,Hisuian Sneasel (Astral Radiance 92),[],Basic,,,70,Darkness,Fighting,,1,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Scratch', 'Move Damage': '10', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Darkness': 1, 'Colorless': 1}, 'Move Name': 'Claw Slash', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': ''}]",092/189,F,Common
Hisuian Sneasler,Hisuian Sneasler (Astral Radiance 93),[],Stage 1,Hisuian Sneasel,"{'Ability Name': 'Carry and Climb', 'Ability Desc': ""As long as this Pokémon is on your Bench, your Active Pokémon's Retreat Cost is  less.""}",120,Darkness,Fighting,,1,"[{'Move Cost': {'Darkness': 1, 'Colorless': 1}, 'Move Name': 'Claw Slash', 'Move Damage': '60', 'Move Damage Modifier': None, 'Move Effect': ''}]",093/189,F,Rare Holo
Hisuian Sneasler-V,Hisuian Sneasler V (Astral Radiance 94),['V'],Basic,,,190,Darkness,Fighting,,0,"[{'Move Cost': {}, 'Move Name': 'Poison Claws', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': ""Your opponent's Active Pokémon is now Poisoned.""}, {'Move Cost': {'Darkness': 1, 'Colorless': 1}, 'Move Name': 'Dire Claw', 'Move Damage': '80', 'Move Damage Modifier': ('multiply', '80'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': ""This attack does 80 damage for each Special Condition affecting your opponent's Active Pokémon.""}]",094/189,F,Ultra-Rare Rare
Poochyena,Poochyena (Astral Radiance 95),[],Basic,,,60,Darkness,Grass,,1,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Gnaw', 'Move Damage': '10', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Colorless': 2}, 'Move Name': 'Slight Intrusion', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': 'This Pokémon also does 10 damage to itself.'}]",095/189,F,Common
Mightyena,Mightyena (Astral Radiance 96),[],Stage 1,Poochyena,"{'Ability Name': 'Hustle Bark', 'Ability Desc': ""If your opponent has any Pokémon VMAX in play, this Pokémon's attacks cost  less.""}",110,Darkness,Grass,,2,"[{'Move Cost': {'Colorless': 3}, 'Move Name': 'Wild Tackle', 'Move Damage': '160', 'Move Damage Modifier': None, 'Move Effect': 'This Pokémon also does 50 damage to itself.'}]",096/189,F,Rare
Absol,Absol (Astral Radiance 97),[],Basic,,,100,Darkness,Grass,,1,"[{'Move Cost': {'Darkness': 1}, 'Move Name': 'Swirling Disaster', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': ""This attack does 10 damage to each of your opponent's Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.)""}, {'Move Cost': {'Darkness': 1, 'Colorless': 1}, 'Move Name': 'Claw Rend', 'Move Damage': '50', 'Move Damage Modifier': ('add', '50'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': ""If your opponent's Active Pokémon already has any damage counters on it, this attack does 70 more damage.""}]",097/189,F,Rare Holo
Darkrai-V,Darkrai V (Astral Radiance 98),['V'],Basic,,,210,Darkness,Grass,,2,"[{'Move Cost': {'Darkness': 1, 'Colorless': 1}, 'Move Name': 'Wind of Darkness', 'Move Damage': '50', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Darkness': 2, 'Colorless': 1}, 'Move Name': 'Dark Void', 'Move Damage': '130', 'Move Damage Modifier': None, 'Move Effect': ""Your opponent's Active Pokémon is now Asleep.""}]",098/189,F,Ultra-Rare Rare
Darkrai-VSTAR,Darkrai VSTAR (Astral Radiance 99),['VSTAR'],Pokémon VSTAREvolves from Darkrai V,Darkrai V,"{'Ability Name': 'Star Abyss', 'Ability Desc': ""During your turn, you may put up to 2 Item cards from your discard pile into your hand. (You can't use more than 1 VSTAR Power in a game.)""}",270,Darkness,Grass,,2,"[{'Move Cost': {'Colorless': 2}, 'Move Name': 'Dark Pulse', 'Move Damage': '30', 'Move Damage Modifier': ('add', '30'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'This attack does 30 more damage for each  Energy attached to all of your Pokémon.'}]",099/189,F,Rare VSTAR
Hisuian Samurott,Hisuian Samurott (Astral Radiance 100),[],Stage 2,Dewott,"{'Ability Name': 'Wily Stance', 'Ability Desc': 'You must discard a card from your hand in order to use this Ability. Once during your turn, you may draw 3 cards.'}",170,Darkness,Grass,,2,"[{'Move Cost': {'Darkness': 1, 'Colorless': 2}, 'Move Name': 'Dark Mastery', 'Move Damage': '60', 'Move Damage Modifier': ('add', '60'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'This attack does 20 more damage for each Energy attached to all of your Pokémon.'}]",100/189,F,Rare Holo
Hisuian Samurott-V,Hisuian Samurott V (Astral Radiance 101),['V'],Basic,,,220,Darkness,Grass,,2,"[{'Move Cost': {'Darkness': 1}, 'Move Name': 'Basket Crash', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': ""Discard up to 2 Pokémon Tools from your opponent's Pokémon.""}, {'Move Cost': {'Darkness': 3}, 'Move Name': 'Shadow Slash', 'Move Damage': '180', 'Move Damage Modifier': None, 'Move Effect': 'Discard an Energy from this Pokémon.'}]",101/189,F,Ultra-Rare Rare
Hisuian Samurott-VSTAR,Hisuian Samurott VSTAR (Astral Radiance 102),['VSTAR'],Pokémon VSTAREvolves from Hisuian Samurott V,Hisuian Samurott V,"{'Ability Name': 'Moon Cleave Star', 'Ability Desc': ""During your turn, you may put 4 damage counters on 1 of your opponent's Pokémon. (You can't use more than 1 VSTAR Power in a game.)""}",270,Darkness,Grass,,2,"[{'Move Cost': {'Darkness': 2}, 'Move Name': 'Merciless Blade', 'Move Damage': '110', 'Move Damage Modifier': ('add', '110'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': ""If your opponent's Active Pokémon already has any damage counters on it, this attack does 110 more damage.""}]",102/189,F,Rare VSTAR
Nickit,Nickit (Astral Radiance 103),[],Basic,,,60,Darkness,Grass,,1,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Rear Kick', 'Move Damage': '10', 'Move Damage Modifier': None, 'Move Effect': ''}]",103/189,F,Common
Thievul,Thievul (Astral Radiance 104),[],Stage 1,Nickit,"{'Ability Name': 'Baffling', 'Ability Desc': 'If your opponent has 2 or fewer Prize cards remaining, whenever your opponent plays a Supporter card from their hand, prevent all effects of that card done to your Benched Pokémon V.'}",100,Darkness,Grass,,1,"[{'Move Cost': {'Darkness': 2, 'Colorless': 1}, 'Move Name': 'Sharp Fang', 'Move Damage': '110', 'Move Damage Modifier': None, 'Move Effect': ''}]",104/189,F,Rare
Magnemite,Magnemite (Astral Radiance 105),[],Basic,,,60,Metal,Fire,Grass,1,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Magnetic Catch', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': 'Shuffle up to 3  Energy cards from your discard pile into your deck.'}, {'Move Cost': {'Metal': 1, 'Colorless': 1}, 'Move Name': 'Rolling Attack', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': ''}]",105/189,F,Common
Magneton,Magneton (Astral Radiance 106),[],Stage 1,Magnemite,,90,Metal,Fire,Grass,1,"[{'Move Cost': {'Metal': 1, 'Colorless': 1}, 'Move Name': 'Bounce Back', 'Move Damage': '50', 'Move Damage Modifier': None, 'Move Effect': 'Your opponent switches their Active Pokémon with 1 of their Benched Pokémon.'}]",106/189,F,Uncommon
Magnezone,Magnezone (Astral Radiance 107),[],Stage 2,Magneton,"{'Ability Name': 'Giga Magnet', 'Ability Desc': 'Once during your turn, you may look at the top 6 cards of your deck and attach any number of  Energy cards you find there to your Pokémon in any way you like. Shuffle the other cards back into your deck.'}",150,Metal,Fire,Grass,2,"[{'Move Cost': {'Metal': 1, 'Colorless': 2}, 'Move Name': 'Power Beam', 'Move Damage': '120', 'Move Damage Modifier': None, 'Move Effect': ''}]",107/189,F,Rare Holo
Registeel,Registeel (Astral Radiance 108),[],Basic,,,130,Metal,Fire,Grass,3,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Regi Gate', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': 'Search your deck for a Basic Pokémon and put it onto your Bench. Then, shuffle your deck.'}, {'Move Cost': {'Metal': 2, 'Colorless': 1}, 'Move Name': 'Heavy Slam', 'Move Damage': '220', 'Move Damage Modifier': ('sub', '220'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': ""This attack does 50 less damage for each  in your opponent's Active Pokémon's Retreat Cost.""}]",108/189,F,Rare
